O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion artifacts
24.91764 -13.19504 -12.92455 11.39325 21.21926 6.722486 0.2221006 -19.62904 -13.90539 -23.25919 -12.3556 25 2 0
-25.12829 -15.72995 -14.90963 -12.67079 -21.54641 -28.57669 -17.59725 -7.91392 -16.28357 -11.5731 -15.89588 25 2 0
38.98769 68.64501 68.3303 12.32143 2.192925 -6.139781 11.62701 19.70182 68.48465 35.82509 69.80277 25 2 0
4.781289 -11.26683 -10.52582 3.817347 13.73855 -6.890913 -1.940242 17.43176 -11.65845 24.48085 -11.01984 25 2 1
-3.00852 -11.13925 -9.88728 -9.739337 -4.259712 -5.842984 -15.20542 -22.59451 -12.00328 -32.65276 -17.49643 25 2 0
76.3825 82.53683 83.29199 71.80214 73.30568 32.9904 31.04306 51.25503 82.58285 20.61646 34.14877 25 2 0
9.936826 10.79638 11.3783 2.530954 2.453545 -31.96073 -10.87936 14.4215 10.70893 -23.98936 -9.642834 25 2 0
3.812093 32.20766 30.96891 3.287432 2.755038 -7.676344 6.820956 34.51553 32.92329 12.58501 29.68383 25 2 1
-24.7895 -46.92641 -47.28912 -6.430367 -28.8921 -32.18487 -32.07756 -38.12197 -45.72499 54.10165 -16.24443 25 2 0
8.170654 31.15981 31.38107 -0.07375655 5.268673 -13.71318 4.820525 7.770311 31.20005 -10.30496 11.59176 25 2 0
12.34463 -12.41065 -12.03257 5.798105 1.782791 5.242339 10.87414 -11.38677 -12.57666 -6.154649 -20.63251 25 2 0
34.08992 35.1178 34.7182 33.97767 17.44286 -8.471027 -8.347776 29.64529 34.99026 -16.33634 13.03687 25 2 1
18.82546 -9.332323 -9.004274 26.43078 11.24584 0.4572141 -3.682699 -4.937603 -9.401726 -12.24198 -9.626186 25 2 1
34.24813 33.1012 32.5968 16.68974 18.54559 4.932489 14.86669 6.131153 32.05946 -8.91068 19.1753 25 2 1
-4.785955 13.39037 13.61405 -8.921223 -5.746061 -1.639259 -5.285664 21.8736 13.58606 14.86764 5.23881 25 2 0
-38.28555 -38.80039 -38.86337 -24.5347 -39.60164 -41.52304 -77.59079 -17.14985 -38.92368 -41.52092 -44.16488 25 2 0
27.17414 35.76427 35.10112 2.571773 16.37042 -12.6386 18.92426 21.53837 35.3214 7.683978 25.62341 25 2 0
-28.43163 -7.648348 -8.429397 -13.37661 -21.04764 -28.74792 -24.05305 -39.50704 -9.789959 -28.59774 -9.444047 25 2 0
-31.88191 9.258189 9.994146 -30.75358 -25.44546 -30.75292 -24.96732 -50.09185 7.350565 -22.14963 9.229954 25 2 0
23.19626 -3.10331 -3.042936 7.441867 -5.340305 -25.92003 -21.11104 -46.2405 -5.622732 -26.64444 -10.00805 25 2 0
-12.76381 -7.908186 -9.23378 -26.45139 -16.19551 -19.36365 -9.84795 -8.938259 -3.234934 -2.006818 -2.403419 27 2 1
26.27697 18.6649 20.95127 32.08306 21.50532 23.38517 23.48853 9.576322 11.70916 9.729228 16.4206 27 2 1
-18.12671 -14.53028 -16.03118 -29.39179 -8.364371 9.990376 6.128132 -12.53627 -12.61471 -11.51171 -7.145147 27 2 1
-16.52119 -14.58216 -14.67021 -19.06615 -10.43613 -10.35384 -13.99761 -4.863989 -10.79464 -9.07863 -13.11395 27 2 1
2.611753 2.558523 2.083644 6.234618 -1.058021 7.977182 -1.268622 -1.495502 3.694747 3.852564 4.387155 27 2 1
1.217115 5.687839 5.108441 -19.74794 -21.11555 -11.15402 -9.717571 11.67085 6.125678 6.987263 5.815844 27 2 1
9.789726 5.448276 5.928061 20.53003 23.96104 18.84198 13.43308 19.32427 2.612022 0.7166969 -0.1597628 27 2 1
-16.30819 -16.19904 -16.07032 -3.739196 -17.24241 -13.9229 -18.19012 5.356808 -15.76639 -15.33194 -20.86556 27 2 1
-8.15484 -6.052382 -5.0621 -22.12844 -7.292669 7.577315 -2.593297 -12.22656 -4.120378 -4.20448 -4.284365 27 2 1
25.34825 22.85035 23.88043 22.97351 26.65693 7.863807 19.34584 8.276309 18.46201 18.01582 18.79392 27 2 1
7.186868 6.613527 7.030359 7.345056 0.9270483 5.375096 2.634594 12.8313 8.867858 8.571492 1.488966 27 2 1
-11.7199 -9.088577 -9.313721 -24.78079 -8.292932 -9.88847 -10.3436 -12.2483 -6.283747 -4.163428 -10.51283 27 2 1
-20.43053 -20.6653 -20.30813 -22.8044 -9.933486 0.4156444 -9.998963 -16.64835 -21.342 -21.6285 -21.80507 27 2 1
-18.55322 -19.18549 -19.04605 4.043458 5.621783 14.7029 -1.247795 5.422556 -19.55221 -19.31472 -20.55935 27 2 1
-0.4208736 0.6377437 0.8901345 -10.6772 6.081745 -2.957525 -0.1355746 16.00827 3.800395 3.79264 4.899661 27 2 1
-35.83466 -29.44922 -30.14399 -39.24739 -48.65019 -17.31973 -32.9348 15.81586 -23.22956 -20.7711 -30.6172 27 2 1
0.0728258 1.721145 0.7154046 -21.49967 -3.787665 2.693483 10.44074 -10.13416 4.47965 5.033509 13.0562 27 2 1
-20.7931 -18.0875 -18.43558 -5.597334 -39.49835 -22.29877 -31.21602 -0.01684876 -17.23455 -16.18771 -24.17029 27 2 1
-4.686605 -7.06289 -6.811141 -13.57384 -5.231536 -5.762238 -9.967307 -29.29104 -8.243271 -9.106483 -13.60972 27 2 1
-31.56672 -31.66 -31.87025 -28.29744 -25.94719 -16.15853 -25.61823 -3.200789 -29.07332 -27.72165 -30.07763 27 2 1
15.61749 19.42891 18.8689 4.341417 9.416061 3.60025 8.681704 24.69317 17.48738 17.48652 15.84042 27 2 1
-7.449253 -5.121982 -5.245524 8.726273 -11.41733 -18.1257 -17.69932 16.86768 -3.72921 -2.733252 -9.339393 27 2 1
3.498833 5.315375 4.711256 -11.11062 -19.22707 -19.23043 -16.49856 -18.8854 9.571591 8.728505 5.427294 27 2 1
-11.55934 -11.51304 -11.6566 -7.626704 2.173614 3.072097 -2.799896 8.604214 -13.06411 -13.72825 -16.60657 27 2 1
-10.56691 -15.9779 -14.39079 21.21965 -16.24378 -18.451 -16.75112 -4.019106 -19.78449 -18.61701 -20.18336 27 2 1
3.539839 -0.7627321 0.01285701 15.7599 28.94506 6.364184 9.068493 1.627395 -5.291109 -5.782238 -6.305827 27 2 1
-10.08637 -6.517638 -7.411264 -17.07293 -21.6156 -17.43173 -16.24935 1.607323 -2.018845 -2.228513 -5.432297 27 2 1
-38.81562 -33.20467 -34.41162 -23.57319 -29.58444 -14.71813 -32.97576 -16.61171 -27.43442 -25.96175 -31.81519 27 2 1
23.25097 16.8645 18.14639 5.852137 38.82761 26.18604 24.49331 -1.068674 12.14923 8.555464 10.10397 27 2 0
-9.438087 -11.60144 -11.27039 -5.908013 -2.184834 -3.262691 -9.035929 -19.3189 -15.48841 -15.22172 -18.63767 27 2 1
-20.512 -17.44245 -18.35924 -21.14444 -25.89213 -20.88806 -27.11103 -11.09831 -11.34913 -11.90666 -15.11666 27 2 1
-6.26705 -2.832868 -3.881362 -20.45836 -17.41856 -13.41386 -8.068991 -2.055261 0.3401673 1.031733 -0.2385168 27 2 1
-2.566896 -7.219554 -6.423234 36.12749 25.63188 30.59725 12.40888 6.400511 -12.40694 -13.92699 -16.35605 27 2 0
-0.07727623 -3.727782 -2.542869 9.611722 22.27975 24.07523 13.8022 -21.15758 -6.3623 -7.052545 -2.617408 27 2 1
-21.33028 -23.16801 -23.39019 -7.453466 1.722683 -5.04972 -15.21542 -22.98922 -23.50895 -23.60323 -26.93056 27 2 1
2.798988 0.3849634 1.701561 -22.40534 8.170169 -6.915327 2.538771 -10.34388 -1.119209 -2.113657 0.9119041 27 2 1
-3.732198 -3.1438 -2.808123 15.70922 5.79067 1.538559 3.252771 5.41102 -3.080211 -3.860917 -1.683302 27 2 1
-2.092467 -0.1201896 -0.2166318 -17.96992 11.75293 12.66872 7.181893 -4.123607 -0.6456565 -0.2509245 -0.7011521 27 2 1
9.336759 0.9946501 4.158831 31.65525 31.36438 9.264106 15.4698 -14.94226 -3.590296 -4.638197 1.493103 27 2 1
4.086843 6.97893 7.237089 -3.976043 -11.14513 -2.996543 1.580712 13.37429 10.53029 10.62928 11.26568 27 2 1
11.11819 11.34327 11.37659 11.1096 22.54343 10.91801 10.02936 10.16079 7.466785 7.026852 5.123112 27 2 1
-5.218748 -12.03011 -10.5072 38.97508 -3.519236 -16.35411 -16.18502 9.795634 -14.86913 -14.7193 -17.08296 27 2 1
17.03305 18.9669 18.23512 4.512576 11.9802 -5.394167 8.19522 2.01254 18.97728 18.59918 23.48042 27 2 0
2.279889 -1.468408 -1.155046 15.4165 -4.26445 -4.163262 -7.200839 2.9344 -5.697747 -5.538516 -7.139761 27 2 1
4.67769 0.61041 1.311238 6.804798 11.19427 -12.16269 -5.955585 -3.515347 -2.523578 -2.653637 -1.976023 27 2 1
-7.880735 -2.362984 -3.233705 -20.18317 -27.04219 -24.86683 -11.51386 3.396815 0.7436829 2.409923 3.067441 27 2 1
10.62618 4.876853 5.206659 17.63603 42.45813 17.80912 18.45656 1.257163 -0.4085391 -1.551916 1.279035 27 2 1
-8.851567 -8.293782 -8.68509 -18.53378 1.046215 6.403704 7.88322 -12.71587 -7.479426 -6.66469 0.7393962 27 2 1
-8.3558 -13.16669 -11.71936 21.57237 4.724344 0.01284705 -14.66944 6.543679 -13.44908 -13.22959 -25.49747 27 2 1
-4.125719 -6.374161 -5.308819 7.982915 1.221498 -7.803099 -1.479214 -14.1127 -6.18172 -6.364031 0.7060255 27 2 1
-2.263095 -2.203893 -1.83924 -18.49598 12.97804 8.540292 7.162798 -3.289949 -0.9831774 -0.2163564 0.06401393 27 2 1
12.18776 10.57638 10.35763 9.691133 5.470481 0.4381157 -0.3156054 -12.96296 8.128851 7.659718 3.492186 27 2 1
-0.02395058 0.7622502 0.2403537 9.804603 14.94214 14.40669 13.71138 -14.54654 3.316444 2.969517 5.986284 27 2 1
5.303407 7.446404 6.862604 10.82867 1.332393 -11.86444 -4.602012 11.90182 5.784138 5.202598 6.870008 27 2 1
-3.003957 -4.500175 -5.091968 8.361603 -1.864841 8.378628 1.438377 2.309577 -2.855644 -2.137885 -3.033833 27 2 1
7.693573 8.427958 9.417792 1.761744 -14.02019 -14.77886 -8.582978 8.877995 7.478487 7.225266 5.906538 27 2 1
-13.23079 -14.4404 -13.82958 -0.7677005 -5.697587 -1.946311 -12.75933 11.8325 -18.14687 -18.54606 -27.26307 27 2 1
-11.22736 -8.352994 -8.589641 -33.38319 -14.44127 -17.89691 -18.70381 9.007845 -6.814316 -5.821955 -15.19112 27 2 1
-2.072381 -1.237793 -1.82811 5.835602 -18.6078 -5.223967 -3.332945 -2.867869 2.285832 2.980479 2.293092 27 2 1
22.8134 17.37843 18.63709 38.90145 16.01012 -14.53072 0.409153 12.56342 13.15137 12.65569 7.458005 27 2 1
-4.260229 -2.580774 -3.170146 3.985207 -3.649637 11.27918 8.539481 -15.52025 -1.268035 -1.094512 3.200202 27 2 1
-15.49245 -14.07235 -13.65333 -0.7734942 -19.1773 -6.677517 -16.4587 21.28883 -13.28719 -12.3328 -14.80149 27 2 1
-5.960037 -6.492186 -7.115921 -0.08388519 11.72504 12.03675 0.4911704 12.83783 -6.836861 -7.806017 -12.81256 27 2 1
-2.681806 -8.57663 -6.552779 21.40329 -7.862094 -33.13614 -21.1054 10.88529 -14.46819 -16.60259 -14.61 27 2 1
-6.895067 -6.352939 -5.305328 -2.375676 -13.81867 -7.194609 -9.107568 -6.665696 -5.273055 -4.793951 -6.805396 27 2 1
-14.08121 -12.82069 -12.28631 1.929349 -8.466031 4.642895 -3.465207 -4.92935 -12.77392 -12.16653 -9.906424 27 2 1
1.219236 -0.08034626 -0.2475988 24.87391 8.948072 -10.48769 -6.035282 -15.53091 -2.572844 -4.012544 -2.153133 27 2 1
-21.60355 -13.55226 -15.60568 -42.39333 -22.65113 -6.001432 -11.75428 -19.6031 -7.288154 -6.190461 -7.890552 27 2 1
0.3933713 4.750352 4.902921 -25.83817 -16.02674 -2.474454 -1.411257 -4.319347 7.827179 8.116184 9.095139 27 2 1
-5.283679 2.462261 0.3554432 -39.26646 -16.08743 -17.5868 -7.891662 -9.729993 10.40233 11.7108 10.32201 27 2 1
-18.05452 -17.3026 -18.93857 20.00647 -4.225661 -7.569315 -21.75623 12.34505 -14.20888 -13.16677 -25.31094 27 2 1
7.832752 7.135969 7.424016 2.931384 -10.84019 -10.11406 -0.5391687 6.723669 6.306361 6.173754 8.610727 27 2 1
-5.791798 -3.506091 -3.389477 25.82415 -10.47674 -20.24562 -18.85989 5.885404 -0.271042 0.3673089 -4.191927 27 2 1
-9.961815 -5.670848 -6.804873 -28.21877 -24.62652 -10.15731 -8.905434 -4.840979 -3.672358 -3.324028 -3.018995 27 2 1
-9.513115 -12.47136 -12.57104 12.04422 -1.458763 -11.15395 -8.126536 9.594039 -13.34933 -13.00679 -13.76757 27 2 1
-5.542547 -1.973501 -2.845721 -12.20844 -6.397779 -16.104 2.833219 -17.08341 2.309425 3.457319 11.96181 27 2 1
-0.6362593 -7.371485 -5.885585 18.57885 40.91629 41.28359 26.85528 -20.4904 -11.57958 -12.72413 -7.132468 27 2 1
-11.81508 -15.27785 -13.73324 18.29476 -1.814226 -20.57856 -21.29533 36.13982 -18.27691 -18.59233 -26.82489 27 2 1
1.727571 2.722211 2.473097 -17.74641 1.059136 -2.689521 1.289367 -2.310263 3.089093 3.809616 5.085809 27 2 1
-11.97741 -9.915217 -10.1522 -9.534066 -15.63206 -2.814515 -4.627816 -8.874204 -8.252445 -8.341056 -10.04954 27 2 1
14.85629 21.97925 21.14679 10.29496 -14.80759 -24.08583 -5.02744 1.34367 24.12625 24.20544 27.84583 27 2 1
9.416889 12.04401 9.827326 -4.769048 -10.65164 -3.14326 7.234742 -5.189446 13.25932 12.03602 19.10809 27 2 1
-5.122313 -3.079029 -3.74671 -11.25766 -16.03401 -16.23657 -17.31605 7.471445 -2.223415 -2.153097 -8.085611 27 2 1
10.41277 6.692441 7.212505 4.207853 25.13757 8.791761 13.68686 -7.676914 2.433259 2.40656 6.23374 27 2 1
10.36855 13.47017 11.28466 -4.674692 3.762691 9.20691 7.375591 19.59358 13.67869 13.57855 13.61195 27 2 1
-3.71967 0.06318368 0.6750755 1.197372 -29.30494 -10.44379 -7.886581 10.06345 6.37983 5.829255 5.706513 27 2 1
3.121456 4.089074 3.372212 -23.73224 -11.03467 6.942014 4.141115 -8.009769 6.755421 8.213494 10.80881 27 2 1
20.0144 20.94478 19.95203 -5.949819 19.71184 15.61786 29.92112 -10.56107 19.34518 18.37946 29.1381 27 2 1
-4.086101 -1.090024 -1.645577 0.1249299 -0.9979069 -0.7573802 -3.071601 11.46251 -0.5242712 -0.8072003 1.158115 27 2 1
-10.33128 -5.697427 -6.157417 -0.3791713 -18.20598 -5.775044 -7.495926 15.60868 -1.491751 0.6771361 -5.540062 27 2 1
-2.547532 -7.172521 4.235785 -7.420187 -0.3143495 -0.02692604 6.264648 -7.523649 -8.170321 -5.832499 -7.704831 28 2 1
-6.086244 -10.20553 -8.313076 -0.8270566 -10.71891 -10.81318 -9.160859 -10.06774 -9.367014 -9.981447 -9.519429 28 2 1
-15.86606 -12.28356 -24.7706 -12.29148 -6.877809 -5.587461 -5.017532 -12.16602 -12.13214 -11.71148 -12.62791 28 2 1
9.72293 14.83085 8.821509 7.39242 0.7810614 0.4602066 -1.574098 15.10704 14.3205 14.38637 14.99731 28 2 1
-33.98675 -22.38676 -36.64567 -29.49237 -31.41838 -30.99794 -29.5876 -24.15489 -22.59892 -21.84286 -21.60184 28 2 1
17.37728 -2.099937 3.973891 12.59072 28.95625 28.98288 24.29514 -2.2231 -2.727651 -2.982629 -2.343989 28 2 1
7.742449 3.145865 1.265736 13.21431 -3.491441 -3.356794 -3.507249 2.633521 2.974447 3.375668 2.407632 28 2 1
-23.33774 2.96107 -5.698167 -29.6114 -10.92314 -10.04928 -11.12775 1.592441 3.302542 3.831414 3.469909 28 2 1
-22.76789 -17.40436 -27.62845 -26.63962 10.74139 12.26851 4.466102 -17.61431 -16.75351 -16.44024 -16.74084 28 2 1
7.690239 -17.80222 -9.801105 8.561409 -1.323976 -2.223866 -3.716137 -17.44396 -17.8596 -18.14477 -17.95135 28 2 1
-5.064799 -3.969202 -9.937955 -6.597933 -2.560554 -3.389282 0.7372038 -4.304361 -3.978766 -4.301427 -3.763836 28 2 1
0.4264649 18.1567 7.588372 2.140067 6.855479 6.250872 8.193067 17.80985 17.30019 20.09108 18.54272 28 2 1
16.32989 7.619596 24.13358 10.35919 31.81616 30.80415 24.74627 7.486499 6.952685 5.369105 7.295928 28 2 1
17.1962 16.78415 17.48983 18.56731 -1.688488 -0.3634325 -10.10334 17.75487 17.31289 15.85104 17.12154 28 2 1
6.833162 6.920413 -1.02623 0.9904662 9.259003 9.883351 13.11485 6.091448 6.35816 7.332168 7.32105 28 2 1
2.112322 -1.62749 -6.232666 -5.37459 -6.046237 -7.029475 -0.478385 -1.840942 -1.366825 -0.7691367 -2.063708 28 2 1
-1.796178 5.639195 2.38525 1.963461 -2.26105 -2.852788 4.445848 6.272235 5.432787 4.779238 5.623822 28 2 1
-5.413946 0.745213 -4.277303 -7.647074 2.177723 2.375906 6.743195 0.4314294 1.202259 0.958028 1.380247 28 2 1
-5.705686 -9.075994 -9.706385 -1.18181 -18.28692 -18.87648 -19.87252 -8.679753 -8.978079 -8.445312 -9.54575 28 2 1
-13.22767 35.1094 17.2962 -16.71742 -16.62074 -16.55853 -14.70996 34.35377 35.78009 34.8752 35.84028 28 2 1
-3.497782 -19.05518 -2.070938 -1.637735 -3.645205 -4.503402 -2.236135 -18.95894 -18.79556 -17.39668 -18.76461 28 2 0
-27.07117 -12.75071 -17.62963 -30.42223 -24.76756 -22.43911 -28.36082 -12.766 -12.70988 -12.28006 -13.18097 28 2 1
-6.294552 6.379301 17.10865 -3.412914 -35.31392 -35.56562 -28.3688 7.261273 6.560667 7.018214 7.11347 28 2 1
27.44114 23.32094 22.83776 22.17417 27.61802 26.87442 28.81748 23.57843 23.63414 22.59924 23.45669 28 2 1
-2.633209 -3.37358 -6.43138 1.065708 4.910525 4.826056 12.60258 -3.360191 -2.484894 -1.724249 -1.98501 28 2 1
-4.536814 7.08972 6.628363 -1.778279 -27.58303 -27.17683 -17.06138 6.746715 7.299885 7.750149 7.726957 28 2 1
0.9655738 -7.62635 -1.873849 5.621975 -7.386701 -6.71201 -6.685708 -7.275836 -7.659304 -5.987447 -7.016054 28 2 1
-17.54786 -2.358764 -7.705648 -20.17261 -17.55266 -16.13433 -18.05669 -1.327204 -1.761027 -0.5766053 -1.685353 28 2 1
-5.613304 -14.86308 -11.58171 1.580445 -17.46068 -17.80415 -14.04571 -14.70596 -14.48214 -13.60899 -15.51346 28 2 1
23.87802 24.65983 0.2466663 26.59266 17.48807 17.68436 18.1862 24.54335 24.79835 23.58949 25.27625 28 2 1
6.263922 22.85639 24.92205 4.638756 4.663186 4.921482 6.31428 23.83579 23.31612 22.675 24.49759 28 2 1
9.012774 10.973 11.86414 13.60225 -2.927717 -4.292854 -1.216891 10.47979 10.36509 11.32014 10.50887 28 2 1
-22.36625 -0.0549491 6.539198 -25.12659 -26.30271 -25.91173 -26.81099 0.1095675 0.2295366 -0.9086982 -0.3386241 28 2 1
-10.25406 -10.8831 -9.68228 -8.006508 -4.428747 -4.982622 -0.502881 -12.17093 -11.88432 -11.87343 -11.34149 28 2 1
14.97345 1.392902 17.24091 19.13899 -5.671684 -4.451761 1.24896 1.662212 1.662084 1.228064 0.6587518 28 2 1
-21.76623 -1.869431 -15.51751 -23.29027 -4.843024 -4.366563 -8.214878 -2.213802 -1.154782 0.8734893 -0.5377232 28 2 1
-9.129765 -23.52055 -19.24596 -0.4260669 -15.79992 -15.2276 -21.80781 -24.46522 -24.12464 -24.50516 -24.61731 28 2 1
18.68383 20.08801 18.5603 17.22167 21.39581 20.50311 18.31241 21.04836 20.19806 19.60524 20.32394 28 2 1
-6.03787 10.2555 9.774717 -3.210129 -16.80918 -16.79346 -12.70371 11.80163 10.13317 10.71875 10.38312 28 2 1
-14.306 -2.707492 0.9035477 -12.97708 -19.09411 -19.15871 -15.96154 -2.323522 -2.495077 -1.303712 -1.777381 28 2 1
9.827298 7.893221 -6.961435 9.822274 0.6208218 1.642789 -0.6129765 8.401666 8.182947 8.976915 8.095454 28 2 1
-22.2023 -2.892156 -7.076916 -26.84449 -19.13309 -19.28135 -12.2462 -4.002055 -3.674229 -1.874619 -2.229688 28 2 1
-26.97832 -0.9699737 -8.79945 -26.06493 -18.59022 -18.90228 -18.62781 -1.606138 -1.477817 0.724977 -0.8827433 28 2 1
2.697846 8.452994 9.160114 2.256428 7.108932 6.688873 7.257268 8.151925 8.094641 9.562486 8.971232 28 2 1
8.256462 13.31131 2.180348 11.45474 14.64022 13.8761 15.29423 12.32136 12.62291 13.70963 12.34384 28 2 1
2.299963 -11.37616 -7.366904 3.282043 1.556486 1.568763 0.7154482 -11.0505 -10.81835 -13.18822 -11.39035 28 2 1
-3.153389 -6.560633 -16.31684 -3.7037 3.325879 5.007665 -2.700725 -6.194614 -7.514393 -6.666216 -7.21313 28 2 1
-27.40325 -25.04759 -37.91832 -30.0732 -19.1391 -18.96973 -14.06527 -25.74742 -24.75613 -23.89036 -24.44777 28 2 1
-36.58181 -24.91041 -36.4903 -32.63658 -30.62525 -30.60487 -26.57711 -25.36685 -24.57764 -23.44452 -24.93161 28 2 1
-24.689 6.844582 4.686881 -30.26844 -25.61345 -24.93193 -14.3689 7.367285 7.938616 8.786912 7.821796 28 2 1
45.47053 13.28956 -1.214319 49.82426 19.9074 19.10771 19.04173 11.67264 12.62707 8.93255 12.45297 28 2 0
-12.57939 -6.209496 -27.55895 -2.64056 -10.57491 -9.658173 -3.799366 -5.490521 -6.239805 -5.651484 -5.884781 28 2 0
-20.45046 -24.26774 23.80754 -22.92736 -5.514715 -4.926213 6.708133 -24.229 -24.59976 -21.45226 -24.22616 28 2 0
4.29074 2.014663 4.56056 3.904037 1.768631 2.249643 -3.257288 1.303675 2.57763 3.064039 1.828806 28 2 1
-15.27059 10.7837 5.240402 -10.8578 -13.52908 -13.14285 -9.164926 11.15832 10.96546 10.9378 11.05776 28 2 1
3.723734 -2.419519 -19.06143 6.935209 7.22392 6.318613 5.122018 -3.084147 -3.112291 -4.175268 -2.52813 28 2 1
-10.6497 -11.03927 -20.90854 -7.829779 -11.15737 -10.62474 -8.568655 -10.32142 -10.07068 -10.19651 -10.23601 28 2 1
-0.1073873 1.011281 -12.33751 3.436748 6.179703 6.22024 -9.471451 1.450768 0.9320312 -1.014192 1.442217 28 2 1
-16.50326 -28.25092 -28.78875 -16.26303 -14.68509 -13.99732 -16.51322 -28.65401 -28.44659 -26.67625 -28.46067 28 2 1
-17.98309 -12.28615 -25.335 -8.627441 -27.13939 -27.11404 -26.70624 -10.40324 -11.51255 -10.76622 -11.29801 28 2 1
-13.1669 0.9273499 8.367593 -14.32632 -6.528395 -6.566973 -0.432469 1.015526 1.410816 1.939563 1.435132 28 2 1
-7.106733 -3.127175 -9.4995 -0.9651962 -13.08154 -12.45624 -13.03964 -4.162627 -3.769357 -5.169712 -3.722505 28 2 1
13.08189 10.15625 4.603101 15.05205 12.4662 12.43083 -1.912148 10.33148 9.568142 8.499994 10.48124 28 2 1
4.981628 2.511942 6.457282 3.494065 15.42013 14.84109 10.38942 2.454488 2.291012 2.863106 2.645433 28 2 1
-13.5962 -16.36643 -20.60589 -12.0155 -20.90989 -21.29745 -22.75601 -15.98068 -16.02415 -14.35145 -16.59495 28 2 1
7.258101 -13.78062 -5.393824 11.13144 1.350866 1.342994 -7.232542 -13.3218 -13.78127 -14.18361 -14.41043 28 2 1
22.50813 15.8273 25.25477 20.26006 6.222826 6.037691 11.0199 15.47116 15.22765 11.16408 15.68747 28 2 1
-4.4653 -6.768598 -12.12345 -5.115568 5.688615 8.028178 6.477312 -6.601083 -6.610937 -7.04486 -6.31617 28 2 1
-13.40489 -9.610449 -8.537998 -14.24232 -9.807261 -10.07104 -7.694345 -9.42075 -9.284068 -9.993374 -9.598693 28 2 1
19.08404 1.867998 0.3428141 20.79898 4.620405 4.878366 12.43466 1.561456 1.574767 0.9732289 1.286678 28 2 1
-11.30662 -2.439634 0.1999092 -13.5832 -16.89463 -16.42287 -17.21227 -2.350656 -3.087351 -3.740582 -2.225229 28 2 1
5.465544 15.20166 20.00724 2.491117 17.55557 17.59918 18.50453 14.40885 15.10301 16.46663 15.93081 28 2 1
-25.58315 -9.756786 -15.2851 -22.39855 -29.64563 -28.52115 -32.32311 -9.270205 -9.47778 -7.595387 -9.850679 28 2 1
3.235216 1.646301 -2.58837 3.391201 12.17048 13.14122 6.772219 1.281912 1.325032 1.874768 1.467671 28 2 1
9.051011 -17.62119 -5.816575 9.865961 9.780326 8.347172 8.896557 -18.03098 -17.37238 -17.64722 -18.0185 28 2 1
26.22878 -13.69072 -3.009599 27.90235 17.80835 17.94207 17.83048 -13.0104 -13.25513 -12.88489 -13.60168 28 2 1
-6.194695 -10.52672 -12.96021 -2.499734 3.191825 4.691049 -8.751807 -11.0372 -10.72359 -10.95939 -10.29369 28 2 1
8.42963 -2.275223 6.809661 8.484743 -3.870124 -4.700284 -3.77153 -1.587582 -1.197873 -0.9914043 -1.594272 28 2 1
6.506134 -10.00311 -9.010483 6.501627 -5.841389 -4.866535 -16.96583 -9.857191 -10.65658 -12.03949 -10.6337 28 2 1
-21.39421 0.7746451 -9.629346 -27.16914 -20.08389 -18.79515 -18.90695 0.06624219 1.717934 1.440489 0.3797438 28 2 1
-15.6472 -19.07164 -20.75801 -13.51675 -0.9888827 -1.691002 -11.19952 -18.36602 -18.92236 -17.82242 -18.69599 28 2 1
10.97579 2.52292 6.461199 11.27941 6.780068 6.195596 7.324979 2.420639 2.681651 2.656445 4.026641 28 2 1
17.66679 9.816279 12.48612 21.45928 3.315545 3.786998 -5.127048 9.439815 8.143085 7.690306 8.246189 28 2 1
-1.934948 6.912654 -6.139293 -2.623081 2.853606 3.360756 0.4640881 8.034772 8.326493 9.336741 7.695511 28 2 1
23.33693 -11.22551 -10.83976 10.2584 34.7206 34.25992 23.27162 -10.82071 -12.07109 -13.51781 -12.58161 28 2 0
29.50052 20.51431 39.06599 21.67117 13.80203 13.03907 24.43535 20.29094 20.17109 20.13919 19.03967 28 2 0
-15.23898 -25.21993 -7.747046 -13.18281 -24.14567 -23.989 -14.63921 -25.25915 -25.30073 -24.92292 -25.45159 28 2 0
-45.38512 -20.64697 -28.13394 -50.55887 -35.73827 -35.3563 -16.99128 -20.15412 -20.74491 -22.0301 -21.10043 28 2 1
14.2579 5.07271 9.173366 16.49063 17.21726 18.29275 13.65524 4.960484 4.925091 4.020422 4.734325 28 2 1
-19.67348 -20.10045 -23.38667 -18.52366 -10.92184 -10.35296 -10.66429 -19.66766 -18.81091 -17.45058 -19.08408 28 2 1
17.46883 26.43604 21.534 10.28267 -3.918996 -13.0876 -3.988103 25.47305 25.76911 9.671307 12.92233 30 2 1
-20.64421 -27.92779 -20.35645 -27.6934 -14.76249 0.5761007 -7.792965 -26.19718 -18.36664 11.16676 -5.608163 30 2 1
-8.01599 8.997704 2.695608 -14.19367 -17.01427 -12.84981 -6.663269 9.500222 -3.907919 9.295518 0.6052015 30 2 1
-16.84283 -19.75056 -22.44024 -32.29831 -31.77673 -36.87325 -25.86154 -19.37106 -9.112947 4.288393 -24.58553 30 2 1
4.257867 12.4928 12.83883 -7.823262 -2.627889 -10.92399 3.678223 12.52426 27.49407 21.21327 19.22316 30 2 1
-3.422116 8.585574 -1.85664 5.698993 -9.497537 -5.814862 2.487387 8.403304 -15.80089 -21.68729 -11.53319 30 2 0
