Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-1.000614 0.01354077 0.1534685 0.001893287 0.8449745 0.5035382 0.0333612 0.6833286 -0.0221647 0.1462581 -0.6577814 -0.0605506 -0.5956951 0.6144076 0.6777342 0.1338871 0.03137524 -0.6074842 0.5642774 -0.7463247 0.2742724 -0.241999 0.3726516 -0.7787629 1.75736 -0.5872751 -0.6084902 0.3022067 -0.4956639 1.10328 -1.021445 0.4545404 -0.9578128 0.1032941 -0.893243 0.9812631 -0.9885735 -0.04185107 -0.9244824 -0.6494327 -0.1553299 2.284024 1 -40
-0.4344784 -0.274002 0.6404497 -0.3207546 0.903012 0.2869251 -0.1368391 0.6851787 0.1566027 0.3712371 -0.7005551 0.3762735 -0.6370513 0.7074772 0.6052122 0.07651672 0.2930139 -0.7676018 1.086381 0.01047942 0.49965 -0.281663 0.8231692 -0.8029711 1.739463 -0.3238839 -0.6082301 0.547577 -0.5563834 1.310995 -1.063825 0.7758407 -0.9644446 0.2389461 -0.8553663 1.202859 -0.9723168 2.767688e-05 -0.9029233 -0.6980457 0.04804021 -2.084019 1 -36
-0.362048 -0.7211072 1.02117 -0.7962137 0.696885 -0.1859703 -0.5546182 0.3406889 0.1952602 0.2235264 -0.8601833 0.8689225 -0.8346661 0.8289722 0.4952661 0.06710705 0.5561512 -0.8255716 1.765573 0.227468 0.8041576 -0.1008823 1.388178 -0.7537467 1.812484 0.02876269 -0.3188777 1.018258 -0.3314348 1.542905 -0.8323071 1.349952 -0.6605086 0.7107357 -0.5258437 1.590277 -0.6316288 0.3047562 -0.5868325 -0.2856339 0.4788232 -8.148227 1 -32
-0.744849 -0.9789386 0.9755014 -1.047998 0.2939123 -0.537093 -0.9352513 -0.08134454 0.1203996 -0.2312496 -1.173352 1.099654 -1.166386 0.8994421 0.3496616 -0.02701765 0.8072946 -0.9453565 2.174807 -0.2675641 1.068547 0.06652451 1.914547 -0.8125387 2.09961 0.1536036 0.04578395 1.461178 -0.1301987 1.733421 -0.6427094 1.728796 -0.3374558 1.141777 -0.2111287 1.825846 -0.2682238 0.6767929 -0.273814 0.2172887 0.8431646 -10.885 1 -28
-0.8361793 -0.8400134 0.7283129 -0.8868911 -0.05423863 -0.5025217 -1.015006 -0.1506014 0.0640692 -0.6003302 -1.381993 1.089627 -1.342605 0.8603535 0.19657 -0.2717828 1.052405 -1.120978 2.084403 -0.7631385 1.213254 0.03012198 2.117336 -0.9330702 2.129263 0.01566484 0.2110146 1.601631 -0.1705525 1.735703 -0.6971 1.683333 -0.2504003 1.215009 -0.1332126 1.740692 -0.1723361 0.8973103 -0.2033312 0.4397441 0.826725 -9.606213 1 -24
-0.6198744 -0.4845679 0.5858448 -0.5147253 -0.1551874 -0.1469626 -0.8330988 0.1004418 0.04401718 -0.621933 -1.279568 1.140014 -1.216905 0.7302707 0.1199616 -0.5814623 1.327471 -1.252524 1.688268 -0.7389044 1.304828 -0.1424981 1.971012 -1.022713 1.545941 -0.1983868 0.1388173 1.531879 -0.3668649 1.504502 -0.9066873 1.372775 -0.34529 1.055649 -0.2491144 1.468815 -0.3031438 0.9496484 -0.304518 0.4140354 0.480437 -7.189775 1 -20
-0.4899001 -0.1518408 0.5555563 -0.1593215 -0.02092635 0.4564252 -0.5491871 0.467387 -0.1115356 -0.1192466 -0.9887259 1.509956 -0.9468855 0.5714385 0.2728162 -0.7750906 1.676638 -1.361291 1.456053 -0.5355585 1.354082 -0.3526619 1.732852 -1.141738 0.7021128 -0.4327109 -0.08116818 1.489079 -0.585485 1.125311 -1.112051 1.052205 -0.4583434 0.9184366 -0.4040544 1.177562 -0.4426181 0.8736885 -0.4080994 0.4158583 -0.1188276 -6.060247 1 -16
-0.3690213 -0.008895013 0.5370396 0.02016553 0.1569317 1.06956 -0.2954947 0.7700161 -0.3519537 0.7773265 -0.7282963 1.965264 -0.7106788 0.4387318 0.6362011 -0.7924114 2.024612 -1.435741 1.551262 -0.4612256 1.286523 -0.5622365 1.567863 -1.251872 0.130308 -0.6179858 -0.3633059 1.524667 -0.7517033 0.7201695 -1.210132 0.8774218 -0.4701456 0.9021702 -0.460342 0.9477176 -0.450289 0.7609209 -0.4223417 0.5918734 -0.698666 -6.844038 1 -12
0.2815959 -0.08367453 0.4178729 -0.01046605 0.205326 1.393896 -0.126128 0.7865331 -0.4697091 1.538548 -0.6437882 1.910105 -0.6081069 0.3257166 0.9594162 -0.7686886 2.267575 -1.432656 1.573923 -0.5573971 1.141158 -0.7392226 1.484135 -1.310851 -0.0304851 -0.6748129 -0.6644555 1.55608 -0.8544134 0.3899247 -1.22903 0.7524953 -0.3904691 0.937077 -0.4322619 0.7276552 -0.384386 0.7270889 -0.3708161 0.7898323 -0.8969637 -7.487183 1 -8
1.652343 -0.1326178 0.1548716 -0.01947325 0.1284343 1.417446 0.009422885 0.6455322 -0.4878211 1.789378 -0.678902 1.361905 -0.6028848 0.1965054 1.046145 -0.8269453 2.417386 -1.423308 1.288954 -0.9449682 1.031301 -0.9384891 1.462378 -1.466799 0.07944366 -0.6595988 -0.9724985 1.519812 -0.9765348 0.1114659 -1.292981 0.4682269 -0.3500472 0.8592499 -0.4383351 0.3599375 -0.3691472 0.7518817 -0.3240975 0.8201625 -0.9285143 -5.738138 1 -4
2.707932 -0.02496234 -0.06192943 0.0997016 0.0006635108 1.151899 0.08223566 0.6546153 -0.5849933 1.542614 -0.6787352 0.869893 -0.5902661 0.1056667 0.959594 -0.9402118 2.528368 -1.44457 1.001576 -1.589425 1.033083 -1.106519 1.494866 -1.70874 0.307126 -0.5902849 -1.127413 1.483272 -1.047781 -0.1539462 -1.330132 0.1879889 -0.2791952 0.6869543 -0.3655622 -0.04514083 -0.2846322 0.8645647 -0.1623077 0.8480391 -1.166695 -3.327171 1 0
2.19912 0.005573964 0.02601948 0.09677102 -0.1847245 0.7367018 -0.02749001 0.8159904 -0.7947085 0.9601368 -0.7611492 0.5450316 -0.6788162 0.1331445 0.9024727 -1.01503 2.565112 -1.455494 0.8558109 -2.243099 1.162976 -1.020783 1.54534 -1.815033 0.4719088 -0.5127671 -0.9471684 1.556518 -0.8788187 -0.3698513 -1.168694 0.2108763 0.02936433 0.6983707 -0.003367034 -0.1629656 0.05992762 1.178346 0.2802117 1.205095 -1.492914 -2.708008 1 4
0.5192463 -0.1670579 0.2873268 -0.1253591 -0.4631947 0.5113518 -0.2552589 0.9416322 -0.887463 0.3202523 -1.013217 0.2348195 -0.9250036 0.2070671 0.8957376 -1.023507 2.417444 -1.451646 0.7104937 -2.500754 1.295682 -0.7384622 1.517884 -1.668396 0.5242071 -0.5179007 -0.611786 1.669372 -0.5565076 -0.5839466 -0.8720245 0.3857774 0.4669798 0.9373006 0.4910642 -0.05025846 0.5204265 1.526757 0.809461 1.790471 -1.574636 -2.994286 1 8
-0.8409618 -0.4067233 0.3181548 -0.3841247 -0.7753303 0.3154432 -0.4262423 0.7442549 -0.6801319 -0.2225711 -1.20487 -0.351339 -1.102443 0.1701503 0.7697205 -1.004425 2.095288 -1.405392 0.4628427 -2.019449 1.290711 -0.5593142 1.416206 -1.300018 0.736308 -0.5370483 -0.4639093 1.684293 -0.3248686 -0.7761393 -0.5654216 0.465092 0.8146012 1.118288 0.8409228 0.02620792 0.8531996 1.69531 1.156245 2.195301 -1.17412 -2.643688 1 12
