O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
2.156879 1.170094 1.350048 0.04481617 0.6531203 -0.05432851 1.533183 -0.1479171 -0.08563018 0.6161621 -0.04172262 188 172 172 184 184 172 188 172 172 176 172 37 2
0.008245058 1.240481 0.2989601 0.1195562 2.185349 0.1909532 2.294681 -0.7820097 -0.8352612 -0.8412444 -0.7229781 172 172 172 172 172 172 172 172 172 172 172 38 2
-4.347802 -1.944634 -3.135398 -0.6742672 -4.618607 -2.429335 -4.261818 -5.895284 -5.991355 -3.103528 -5.781808 188 176 172 188 188 188 188 172 172 172 172 39 2
-1.980568 -0.3056757 0.1292007 -0.2349028 -1.549748 -3.442368 1.118738 0.9761785 -1.921459 -1.79203 1.062044 188 188 188 188 188 180 188 188 188 184 188 41 2
2.599718 -1.189313 -3.237789 3.54289 2.766014 3.469393 2.184753 1.79377 3.574258 3.54955 1.97833 180 188 188 188 184 188 188 176 180 176 184 42 2
-7.475585 -1.205754 -4.841923 -17.58442 -18.43061 -13.32293 10.57171 1.206575 1.109609 -3.264032 0.8895522 188 172 172 172 172 184 188 172 172 188 172 43 2
-3.499247 -2.423665 -2.778596 -0.5005038 -0.378848 -0.3158631 -0.329664 -0.63074 -2.681089 -0.6604543 -2.69177 188 188 188 188 188 188 188 184 188 184 172 44 2
-0.8173434 -1.144481 -1.568955 -1.882975 -0.06899798 -3.297973 -1.538291 -3.5051 -3.772231 -2.785741 -3.571849 188 184 188 188 188 188 188 188 188 188 188 45 2
-3.492415 2.311611 -1.453851 -4.747166 -4.766955 -4.312993 -3.817841 -3.709693 -2.818909 -2.957911 -2.158539 188 172 188 188 188 188 188 188 188 188 188 46 2
0.6152004 2.674579 0.8187193 -3.347611 -0.4624253 -3.204602 -0.359018 0.09504008 0.4327743 -0.1378209 0.4745836 172 188 176 172 172 172 172 180 180 180 180 47 2
-2.628785 -3.19696 -3.358925 -3.702311 -3.575813 -3.899487 -3.356544 -2.399487 -2.635733 -2.669691 -2.084772 172 172 172 172 172 172 172 172 172 172 172 48 2
4.644191 -2.188406 1.339131 3.783349 5.031001 -0.3927944 5.130956 -0.05666288 4.789575 -0.179131 3.405463 180 172 172 172 180 188 184 172 188 172 172 49 2
-0.8924567 4.14184 0.9885706 -2.151346 -1.554402 -2.299819 -0.4941611 -0.7001234 -1.428587 -0.675278 -1.292946 172 188 188 172 172 172 172 172 172 172 172 50 2
3.032371 1.46608 2.921846 3.707301 2.525954 2.197463 2.710711 4.402934 1.24011 3.195174 5.013955 172 188 188 188 188 188 188 172 172 180 172 52 2
0.4301916 1.891825 0.9923977 -1.573589 -1.624045 -0.6532564 -1.646496 0.6192427 1.166314 1.327934 1.326591 184 172 188 172 172 172 172 176 180 176 180 53 2
3.573909 -3.765864 0.585086 1.085763 3.008525 3.152062 -0.3049138 3.682656 3.185241 4.872037 3.632863 188 172 176 188 188 188 188 188 188 188 188 56 2
