O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
0.02647252 -5.130262 -2.103776 0.8568721 -0.5980788 0.7782902 1.029647 -0.9959646 -0.6532039 -0.488654 -0.9859517 180 172 172 172 188 172 172 188 188 188 172 27 2
0.3313787 -1.862864 -3.587606 5.095627 3.908755 4.088275 4.312325 0.5103361 0.4632369 0.376189 0.4408473 172 172 188 172 172 172 172 172 172 172 172 28 2
12.67831 -0.2821613 5.152937 3.821137 11.70058 3.600888 10.46552 -2.846883 -3.05663 1.945596 -2.682224 176 176 176 188 188 172 188 176 172 172 172 29 2
4.422283 -3.145044 1.698463 3.922621 2.368263 2.114484 1.75199 4.14445 4.12224 3.000523 4.097712 184 172 172 188 188 188 188 188 188 188 188 30 2
7.587982 -3.786608 2.258632 6.857848 6.724455 5.780105 3.092672 2.511686 7.674814 2.516407 5.7038 172 188 188 172 172 172 172 188 172 188 172 31 2
0.2819308 -0.03617045 -3.169065 -0.4489888 1.041472 0.02176676 0.785273 0.08356261 0.06347519 0.1629712 0.04298569 172 184 172 188 172 188 172 172 172 172 172 32 2
8.679251 -1.191832 4.255126 4.482507 6.691238 4.814124 4.739154 8.71651 8.609245 8.548479 8.492109 188 184 188 188 188 188 188 188 188 188 188 33 2
-2.831111 -0.470971 -2.031236 -1.526048 -0.7846663 -0.8521267 -1.352275 -3.554709 -2.958417 -2.92904 -2.894389 188 172 188 176 180 188 180 188 188 188 188 34 2
3.136765 4.11971 3.238152 -0.2628956 2.324121 1.482264 -0.3161736 2.664387 2.217577 1.874598 1.249343 176 172 180 188 188 180 188 188 188 188 184 35 2
-2.312543 3.904064 -0.08102047 3.010553 1.437908 -0.318785 1.282673 -8.572031 -6.146722 -9.923707 -8.328472 172 172 172 188 188 188 184 188 188 188 180 36 2
4.42691 0.5513463 2.027888 1.548743 3.004532 2.674421 0.9832008 1.330972 1.370709 -0.605385 1.33866 188 188 172 172 188 180 188 188 188 188 188 37 2
-1.388561 -3.556232 -1.272443 7.817419 5.027632 7.494002 5.183911 -1.010662 -0.8936157 -1.086601 -1.000495 180 188 188 188 188 180 188 176 176 176 176 38 2
-5.785789 -0.6851825 -3.426053 -4.471111 -5.181606 -5.830787 -5.436432 -4.118317 -4.266876 -3.223743 -4.318887 172 172 172 188 188 188 188 172 172 188 172 39 2
2.771596 3.569878 8.631582 0.6689593 2.712312 -0.3243293 -1.522388 -0.3493394 1.291259 2.786417 -0.5752322 172 188 188 172 172 176 172 172 172 172 172 41 2
6.317146 -1.532943 3.749899 6.996751 -0.4780742 7.324471 2.387324 6.418739 -0.09477534 2.388962 2.307931 188 180 172 188 188 188 188 188 188 188 172 42 2
9.540506 5.648019 -3.585431 11.11364 11.13354 6.575929 11.42121 9.94971 9.893588 9.821918 9.901966 188 176 176 188 188 184 188 188 188 188 188 43 2
5.628181 -0.600956 -9.441643 2.465023 2.412513 1.415579 2.295792 6.860158 8.445261 6.949077 8.333666 176 172 172 184 188 188 188 180 172 180 172 44 2
4.379718 -4.347243 -4.416326 5.60386 6.298069 4.510269 1.991681 5.968286 6.379457 4.693872 6.433643 172 172 184 188 172 180 172 172 172 172 172 45 2
0.1518003 -1.564807 -0.6124016 -0.6487716 -0.2046869 -0.5923411 -1.100351 2.538206 1.413319 0.7603546 -1.103509 188 172 188 188 188 188 188 188 188 188 188 46 2
3.627982 -5.176171 1.205453 7.191118 5.243819 7.097866 5.134904 5.161857 5.278986 5.236613 5.106216 184 172 180 176 180 176 180 188 184 188 188 47 2
3.350432 1.330852 2.673524 3.641686 3.392202 3.545605 3.612666 1.541521 1.981484 1.166051 1.418246 184 180 180 188 188 188 188 188 188 188 188 48 2
-0.896808 4.139081 0.3989926 -7.040318 -1.089792 -9.027315 -1.265284 -1.395363 -0.7521456 -1.45094 3.408807 188 176 180 184 188 188 188 172 188 172 180 49 2
0.5540372 -0.6166381 -0.1813642 -0.133444 1.21326 -0.591765 0.3760733 -2.506022 0.7234152 -2.527952 0.518325 188 172 188 188 188 188 172 172 172 172 172 50 2
-1.6079 -4.348651 -2.365616 -4.165268 -4.74985 -2.415542 -4.871871 3.298371 4.468669 2.336814 -0.4528627 180 172 172 188 188 188 188 188 184 188 188 52 2
-3.898108 -2.642367 -2.710188 -1.89054 -1.987799 0.9635578 -1.818723 1.028208 -1.405943 4.940786 -1.233359 172 172 172 188 188 188 188 172 172 184 172 53 2
0.1851472 -6.329937 -2.23954 1.644277 2.687999 2.18382 -0.2053816 1.504443 1.221687 9.690465 0.6805224 184 176 176 184 188 184 180 176 176 188 172 56 2
-0.6340845 0.1934207 3.756547 0.29072 -2.515935 2.236787 -2.431751 1.025975 -0.04970546 2.59589 0.03924155 172 172 188 172 172 172 172 172 172 172 172 57 2
-0.4329433 -2.715553 0.5252583 0.2754795 -0.2574922 -0.2321613 1.656198 -1.558074 -2.30487 -1.156876 -2.541246 172 172 172 176 172 172 172 188 188 188 188 58 2
0.1053367 6.671311 -6.997881 1.418581 0.5379899 1.787045 1.738513 -0.1975667 0.8948786 -0.7650117 0.8694459 188 188 172 188 188 188 188 188 188 188 188 59 2
-2.083091 1.764614 -3.899001 2.274165 1.338168 1.981712 1.674542 -1.831769 -4.045161 -2.896502 -4.85883 172 180 188 188 172 188 172 188 172 172 172 60 2
15.78974 -15.43944 -1.89096 0.7065921 -10.62928 0.1625428 -10.63007 7.470917 7.084634 6.28777 6.927254 188 172 180 184 188 184 188 188 188 188 188 61 2
-1.601629 1.019956 6.031745 -3.502414 -3.232439 -0.7347208 -3.345679 -0.3038153 -0.5387696 -0.2331727 -0.4505764 172 172 188 172 172 188 172 188 188 188 188 62 2
-3.735822 -5.802052 -5.352926 -3.148519 -1.236463 -3.084802 -3.400997 -7.282402 -5.994112 -8.867569 -2.709229 172 188 180 184 180 184 188 172 172 172 176 63 2
1.958817 -0.7130303 4.86111 4.739278 4.316375 4.712914 1.182189 0.607504 1.684881 1.711153 -1.089577 180 184 188 176 176 180 172 180 180 176 172 64 2
0.3300078 5.835806 -24.89401 -2.754348 -5.390887 1.489049 -4.694797 0.4323859 -0.03655283 0.4155302 0.4030133 176 180 176 180 184 180 184 172 172 172 172 65 2
-0.1227934 4.941314 -4.12625 0.3760597 0.5053446 0.4380475 0.6843924 4.55633 1.971531 4.354963 2.505769 188 180 172 176 188 176 188 172 188 172 188 66 2
4.075948 -4.456904 1.882411 6.792056 2.869806 -2.480504 4.989853 8.179674 5.435938 -5.947725 5.686481 172 188 188 172 172 172 172 172 172 172 172 70 2
0.006784654 -0.6571358 0.496801 2.824044 -0.0562074 1.229756 -0.1016709 0.4044746 0.4265978 0.3021416 0.4407655 172 180 176 180 172 180 172 172 172 172 172 74 2
2.295954 5.92691 4.103271 2.325451 2.32504 1.440116 2.311222 2.952317 2.518807 3.024155 2.970065 184 184 184 184 184 188 184 180 184 180 184 75 2
