O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
4.34575 -1.69168 4.425538 10.08302 20.03392 15.70815 11.89651 -1.464681 -0.3982728 -5.145389 -1.083445 16 1
-18.24063 -9.189042 -18.38959 -13.40267 -19.62075 -18.02045 -17.88754 -11.2558 -11.81777 -13.09939 -11.62689 16 1
-6.94385 -6.49344 -5.912124 1.085833 -17.98932 -10.38001 -15.58316 -4.214728 -4.032226 -1.51456 -4.284474 16 1
11.83037 -5.560435 11.74145 5.278182 32.32615 17.15822 24.24287 -6.686527 -7.149179 -12.174 -6.295378 16 1
-11.22112 -7.397555 0.1377404 -11.29137 -15.52574 -8.105977 -14.122 -6.078713 -6.828872 -9.891 -6.353677 16 1
-22.09291 -8.975255 -22.88522 -17.72477 -12.09003 5.961113 -1.087948 -7.370041 -7.269553 4.644216 -7.053612 16 1
2.331884 5.591998 2.254822 7.33351 10.44165 9.160707 12.0373 7.267877 8.605433 5.06813 10.14455 16 1
-0.149538 -1.732426 -10.64189 -6.336032 -2.219478 -1.667907 -1.24556 -1.652103 0.9291051 -9.680629 0.590607 16 1
10.38329 25.21141 18.71542 -5.279935 7.769569 -15.52996 6.935935 28.57325 28.29347 5.661826 27.24292 16 1
2.384382 -13.02069 0.8824214 4.288993 3.258777 1.439478 2.229767 -12.59958 39.79777 -30.0294 4.275275 17 1
-7.042236 41.39547 -10.25848 -4.267341 -8.275037 -7.579427 -8.535799 -1.137085 15.53081 -6.792167 11.073 17 1
-1.519342 4.027533 9.714941 -1.228927 -1.709383 -1.946989 -3.472569 1.150493 -1.882908 44.52657 16.25979 17 1
-17.54747 -33.75759 -26.99403 -19.94588 -17.31613 -17.54814 -16.11348 -19.81639 -30.78918 -28.90684 -28.12844 17 1
-2.784029 -5.796655 2.213709 -2.195286 -2.321736 -3.082791 -4.072241 -4.869496 3.218163 -7.459876 -7.18454 17 1
29.97456 20.66101 18.85504 30.14776 28.55005 30.20998 30.081 10.9887 3.979473 -8.202053 7.908948 17 1
9.29875 -28.779 -8.540827 8.075243 9.629833 9.784313 9.619008 -28.39253 -24.68654 -25.30505 -19.50709 17 1
-5.620893 26.01842 13.70803 -3.440827 -7.515157 -7.82243 -5.894083 29.25423 69.26811 29.7038 24.2908 17 1
14.36148 80.59988 -5.570673 10.0044 15.2346 15.60567 18.728 -20.59233 -63.21168 -52.66044 -4.535928 17 1
