O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-6.172898 5.355928 -0.9709101 -3.550067 -1.249349 -1.040685 -0.8829476 1.943431 -3.257463 -2.440175 -3.250523 264 252 252 248 264 264 248 248 248 264 248 30 2
3.831038 -5.52037 0.03850496 8.203267 8.172697 5.768929 6.646747 -0.5924604 4.134574 -0.6557053 4.741955 248 264 248 248 248 248 252 248 248 248 248 31 2
-0.9764757 -3.162648 -1.49752 4.860255 5.678986 2.639937 5.928623 -1.208947 -1.135057 -1.094027 -0.9668748 264 264 264 252 264 256 264 264 264 264 264 32 2
4.39315 1.932511 3.304845 0.6749972 1.881389 0.5728296 1.797714 4.38389 4.393326 4.481836 4.491988 248 264 260 252 248 252 248 248 248 252 252 33 2
0.2832295 0.1500878 0.1976066 1.065056 0.6188574 1.118053 1.046875 0.724259 0.184779 0.7532103 0.278834 248 248 248 252 252 256 252 248 248 248 248 34 2
0.6358616 0.7991343 0.9386982 1.472043 1.094182 0.9392765 0.8509388 0.2746273 0.4657999 -0.1398478 1.143493 248 248 248 264 248 264 248 248 248 248 248 35 2
1.12227 5.337262 3.505733 1.525159 1.774076 -3.456544 1.843916 5.089638 4.011484 2.778936 2.047855 252 260 252 248 252 248 252 248 248 248 264 36 2
-2.53535 4.056896 0.2541177 -3.763416 3.431769 -4.033177 -4.327722 0.5425268 0.7185438 -1.114427 0.6877024 264 256 264 248 248 248 248 260 260 264 260 37 2
5.83791 0.6658822 3.384195 1.638949 4.420125 1.651559 4.470717 3.48594 3.548415 3.324358 3.536424 252 264 260 248 264 248 264 248 248 248 248 38 2
6.267554 -8.730608 0.05698558 4.194617 5.060189 3.860652 5.146493 3.459715 3.730746 -0.8085559 3.779909 264 248 260 264 264 264 264 252 252 264 252 39 2
-0.9001696 0.5860723 0.03486466 0.5749383 -0.7389376 -0.6094575 -2.145216 1.461564 0.4162844 1.684451 1.185469 256 264 264 248 252 248 252 264 264 252 264 41 2
3.009701 -3.858965 0.2660632 0.7827348 4.159996 0.9727843 2.21831 5.841046 4.642033 4.512359 3.722963 252 248 248 248 248 248 248 264 252 264 248 42 2
-1.133115 16.22178 5.997981 -0.5669394 -0.4991795 -3.530949 0.4525117 -1.190674 -1.2984 2.961374 -1.276487 264 248 264 264 264 256 264 264 264 248 264 43 2
-5.257343 4.387261 -1.342747 -3.245511 -3.25392 -3.424655 -2.991991 -5.303439 -4.300969 -5.39678 -4.080572 248 248 248 248 264 260 248 248 248 248 248 44 2
-0.2426139 -4.416025 -10.45013 4.592895 2.29052 -1.015731 5.373125 1.602405 1.984221 2.003262 1.946033 256 248 248 256 260 256 260 264 264 252 264 45 2
4.999471 9.990857 7.333163 -3.067914 0.4096158 -4.575228 0.4735346 11.08441 9.875586 5.519009 10.03762 248 264 248 248 248 248 248 264 264 264 264 46 2
-2.74542 6.158348 0.8217866 -1.861371 -0.5711614 -2.050102 -0.4821088 -0.6484069 -0.7921093 -0.7063192 -0.5714493 264 252 260 256 260 256 256 264 264 264 264 47 2
4.305262 3.267512 4.069196 4.910638 5.083751 1.116401 5.060984 0.8839537 3.216046 0.351534 1.048557 248 248 248 248 248 256 248 248 248 248 248 48 2
2.774231 2.524094 2.770313 2.662465 2.754933 1.742987 2.996049 1.870606 2.654271 1.631348 3.747393 248 248 248 264 248 264 248 248 248 248 248 49 2
-5.267794 6.075734 0.5378478 5.086658 2.211874 2.09807 2.922619 -4.067445 -2.108508 -4.146796 -1.059215 264 264 264 256 260 256 264 248 264 248 264 50 2
