O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
-36.58229 41.15459 -2.474661 -36.69178 -37.196 -36.37786 -38.20572 -7.09418 -8.31399 -16.10435 -9.661806 17 1
3.902784 8.72875 3.987526 16.57075 16.95706 16.57089 18.81477 -31.03088 -17.95646 -19.63829 -24.09342 17 1
13.14584 8.043535 13.30389 0.7563819 1.617188 1.318369 2.516426 34.3198 25.66011 21.84574 33.78402 17 1
6.979758 61.12214 25.65208 -0.2153711 1.673813 0.3034766 2.634546 -0.5182909 1.650669 -9.01978 7.208042 17 1
-29.08142 -12.79114 -21.53343 -10.40679 -11.62559 -9.753139 -12.98027 -11.99507 -9.371504 -0.4865038 -55.07972 17 1
43.17684 53.55991 41.94099 1.448634 12.31238 6.422143 12.11711 7.744201 17.24535 23.27422 23.85952 23 1
-23.52604 145.692 51.19004 -3.293166 2.045284 13.60909 2.931205 5.179029 -47.5915 -11.21234 -35.72823 23 1
-4.266341 25.22158 7.7748 -22.71575 -5.709459 -15.12327 -4.98629 8.512679 -3.870271 7.85146 -4.753773 23 1
-0.2467785 -2.253178 1.410856 -5.084138 14.6623 10.89711 14.56195 23.67873 17.75631 34.00565 -4.065931 23 1
-15.27755 19.52941 -0.1711693 1.587602 -2.947549 -11.28569 -3.253921 -15.82089 -12.42504 -6.265239 -6.370635 23 1
-0.2101966 -2.842479 -1.373423 -8.479736 -19.7337 -2.690025 -18.88437 -5.298987 1.19789 -7.683441 4.856056 23 1
7.154374 -22.14451 -3.53318 6.336061 7.340421 -1.277566 6.874611 22.19406 9.327919 9.092933 11.30182 23 1
20.28184 -11.73501 3.105931 21.7878 34.53938 21.47128 35.31157 -13.59744 9.084644 -2.979816 11.26797 23 1
0.8712878 -35.17445 -13.87153 -8.413599 -1.50449 -10.59466 -1.359442 1.509828 16.7369 4.275843 4.617528 23 1
-12.72037 44.25116 10.62746 -20.15952 -20.99378 -36.99636 -20.69913 -0.02204042 -10.12569 -8.977651 -3.058821 23 1
12.62622 -101.0707 -34.76652 26.85799 19.52385 51.01526 18.31021 -4.055962 -0.03979187 8.140192 -0.2923486 23 1
24.29342 -37.07391 -5.207095 34.98534 37.2918 16.43008 36.23809 -18.08835 5.837617 -11.04769 -5.665676 23 1
8.082873 6.200307 3.911002 5.374284 24.52255 -36.56513 24.49635 -15.83625 4.525296 -38.43747 20.77195 23 1
41.36839 -0.8807214 22.11218 33.09006 47.11831 7.274748 47.80927 6.066298 36.58053 10.34049 38.32209 23 1
