Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-2.274925 0.4106907 -0.2404155 0.3617378 -0.5006096 0.7753303 -0.2161575 -0.1936521 0.491219 1.29845 0.5154307 0.1658995 0.6245636 0.1561899 0.7940222 -0.304387 0.512087 0.2155994 -0.435728 0.4780578 0.2033578 -0.1181102 -0.5021862 -0.07600986 -0.6546549 0.1204215 0.1276495 -0.3655694 -0.2006545 -0.2987603 -0.210645 -0.9500853 -0.4115803 -0.6057361 -0.4543737 -0.8247128 -0.3814688 -0.9986095 -0.6516424 -1.025983 0.8406607 4.805293 1 -72
-1.484869 0.3850466 -0.3191785 0.3814253 -0.265037 0.5279544 0.2201981 -0.4474502 0.2554442 1.229601 0.7651764 0.3797833 0.8923336 0.2427672 0.9191738 0.0368309 0.4731885 0.4061932 -0.5312665 0.6330073 0.03010393 -0.03534091 -0.7912784 0.09004269 -1.352638 0.1638716 0.04369437 -0.5137604 -0.1047293 -0.7742926 -0.07374305 -0.9826127 -0.1840253 -0.680388 -0.2363343 -0.9695534 -0.1624478 -0.9563213 -0.3852178 -0.6561899 0.9649998 2.865818 1 -68
-0.3452 0.2473989 -0.2222397 0.2632234 0.00628231 0.3788094 0.7513996 -0.8485638 0.1368483 0.9470649 1.021738 0.04157752 1.138093 0.2972354 0.8864044 0.4044743 0.3539487 0.6439529 -0.6316299 0.9524346 -0.1518425 0.05721877 -0.8368584 0.29778 -1.440042 0.1104919 -0.1192422 -0.6423799 -0.04739144 -1.120523 0.01338585 -1.038298 -0.08847226 -0.7643942 -0.15035 -1.130673 -0.1014592 -1.044111 -0.2810298 -0.5106956 1.301048 1.264687 1 -64
0.7751619 0.1812976 -0.2137317 0.2046937 0.2064032 0.3102822 1.193149 -1.167283 0.1761394 0.3226111 1.140308 -0.6503694 1.223841 0.1960031 0.6583667 0.5699931 0.1554742 0.6964718 -0.8975567 1.158352 -0.351583 0.009432739 -0.7006302 0.2893982 -0.9217589 -0.1442911 -0.3656203 -0.7653142 -0.1449556 -1.232878 -0.1154162 -1.254176 -0.2664505 -0.9130653 -0.3290723 -1.272093 -0.3055211 -1.172895 -0.4551979 -0.7183704 1.494449 3.396412 1 -60
1.412095 0.2366574 -0.1861222 0.2603961 0.3299855 0.2837652 1.272592 -0.9619871 0.2446786 -0.3521584 0.9484701 -0.9638351 1.000217 0.03689192 0.3931739 0.5446789 -0.01366805 0.5036374 -1.111369 0.7388639 -0.4975224 -0.09736666 -0.4730975 0.01518261 -0.3170036 -0.5167487 -0.5787672 -0.8005694 -0.2971127 -1.166003 -0.3597753 -1.501552 -0.5448465 -1.014012 -0.5857813 -1.316312 -0.5742614 -1.212823 -0.6845456 -1.019482 1.139699 7.78566 1 -56
1.311829 0.2820857 0.05984011 0.2980742 0.3820017 0.369015 0.957399 -0.3306487 0.2689015 -0.5612234 0.4926845 -0.7194006 0.5134043 -0.003326389 0.2548046 0.5012831 0.001934062 0.2900934 -0.9638182 -0.3521036 -0.4591638 -0.04309503 -0.1392044 -0.2696034 0.01422887 -0.7538742 -0.5745739 -0.6298577 -0.2712304 -1.003546 -0.5078881 -1.463284 -0.6564349 -0.8759418 -0.6913639 -1.130229 -0.6628706 -1.104688 -0.7234209 -1.05098 0.5245668 9.419559 1 -52
0.8954521 0.2580572 0.4049811 0.2660897 0.4126936 0.5580457 0.5782203 0.2876227 0.2442933 -0.3944722 0.05279205 -0.4650073 0.04615341 0.05318085 0.196092 0.5092556 0.124545 0.1460148 -0.6236277 -1.573199 -0.3022303 0.1115721 0.2252369 -0.4674928 0.1769003 -0.8130116 -0.4087014 -0.3072695 -0.1204998 -0.7768506 -0.572552 -1.096332 -0.5774031 -0.5542868 -0.6431699 -0.6840737 -0.5979882 -0.8654429 -0.5969617 -0.7786606 0.05567915 7.616282 1 -48
0.6506638 0.1694468 0.6423846 0.1719173 0.4382062 0.6130995 0.4577704 0.5476635 0.2150996 -0.4479037 -0.0818527 -0.41668 -0.09827247 0.07326061 0.05462448 0.5192762 0.1429942 0.01542504 -0.4225184 -2.083264 -0.1729618 0.1408555 0.3859547 -0.5555673 0.2262696 -0.6928275 -0.2777393 -0.03450415 -0.03371072 -0.5570751 -0.5966523 -0.6643445 -0.4483539 -0.2778392 -0.53435 -0.2256424 -0.4972125 -0.5422756 -0.4192266 -0.4401258 -0.1285923 5.184542 1 -44
0.4545712 0.008975164 0.7002913 0.01096371 0.4154165 0.3165469 0.4711529 0.393378 0.2412912 -0.6502356 -0.003520109 -0.2336651 -0.02453845 0.02290981 -0.1631565 0.4818854 0.08116771 -0.03646823 -0.179723 -1.494803 -0.07481201 0.06227109 0.3229675 -0.3947739 0.1662167 -0.3592524 -0.1861308 0.1511874 0.01643385 -0.3335891 -0.4574678 -0.2012442 -0.2715839 -0.05341361 -0.3437732 0.08428624 -0.3242672 -0.113233 -0.1854223 -0.1316798 -0.035837 1.850737 1 -40
0.2969929 -0.2283671 0.5739388 -0.2180897 0.3710753 -0.1710938 0.4155703 0.09422341 0.2495266 -0.5354974 -0.0934026 0.04057321 -0.1303708 -0.02575376 -0.2995979 0.405694 0.03455354 -0.002693328 0.1423547 -0.4751075 -0.00204701 0.01825151 0.1741097 -0.08942771 0.02576366 0.004424225 -0.07803201 0.3093063 0.1002937 -0.07992051 -0.1774257 0.3166294 -0.01109041 0.2161784 -0.04657995 0.3491678 -0.05009615 0.4158401 0.08425859 0.2323607 0.1154381 -2.271967 1 -36
0.5990996 -0.4822064 0.291928 -0.4493712 0.3327693 -0.5487304 0.3352767 -0.06949889 0.1481527 -0.2248351 -0.3903767 -0.01094359 -0.4468741 -0.03315856 -0.3539174 0.3488485 -0.06246778 -0.01229108 0.1072775 0.1201497 -0.01504683 0.02376606 -0.06456692 0.0728296 -0.2962245 0.2008898 -0.003514674 0.3716329 0.1503771 0.088428 0.03719859 0.6903809 0.2197171 0.4842767 0.2219719 0.6559431 0.2067816 0.9299259 0.3158074 0.6876281 0.09623697 -4.273165 1 -32
