O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
4.862833 4.162142 4.113518 3.158306 7.50196 1.674735 7.452689 4.891572 4.917272 4.571639 4.731649 264 264 264 248 248 248 248 264 264 264 264 32 2
-0.4245648 -11.67428 -4.538155 4.738405 2.05637 4.49367 -0.8071009 -0.6113828 -0.5433849 -0.5566267 -0.4781826 248 248 248 264 264 264 264 248 248 248 248 33 2
1.185601 2.538664 1.275851 -1.500886 -1.356323 -1.740698 -1.511904 -0.708666 1.097859 -0.7568948 1.118253 252 260 256 252 252 248 252 252 252 252 252 34 2
2.363158 5.975433 4.739851 3.418083 1.400701 -0.05039737 0.9594482 6.545393 6.074286 4.302273 5.052393 264 264 264 248 248 260 248 264 264 264 264 35 2
-0.5245117 8.923868 2.930086 -0.1088061 0.7669564 0.1945304 0.8643241 -0.4002627 -1.199878 -0.08690373 3.406299 248 264 248 248 248 248 248 248 248 248 248 36 2
0.2979692 1.133669 1.423361 4.41471 3.110495 1.17984 5.120029 1.508192 1.476364 -1.282934 1.468871 264 264 264 248 264 264 264 248 248 248 248 37 2
-0.1609455 0.7805878 0.2369118 -0.3086982 0.3819361 -0.1719802 0.5496388 1.029261 1.144511 1.080676 1.0415 248 264 260 260 248 260 248 264 264 264 264 38 2
-0.1354707 9.930997 3.640807 -2.477529 -1.241127 -7.26933 -1.359631 -2.918214 -2.905419 -8.959949 -2.752072 264 264 264 248 264 260 264 264 264 256 264 39 2
-2.330364 -0.7977372 -2.557589 0.764717 -0.854616 -2.027789 -0.1534506 -0.04761309 -0.2434887 -0.9463443 -0.1178654 264 264 264 264 264 264 248 248 264 248 248 41 2
2.997694 -3.378065 -11.10146 0.3758253 5.12946 0.6861986 5.112952 9.641788 7.853323 7.06042 5.867644 248 264 252 264 248 264 264 248 248 248 248 42 2
7.537045 9.304643 10.01993 12.26416 13.50626 -17.89982 22.2204 14.48696 14.50439 4.402503 14.48267 248 264 252 248 248 248 248 256 252 256 252 43 2
3.935034 -2.167538 -9.020528 1.593848 1.333521 2.463844 1.327065 2.068402 0.6735342 2.130949 0.4901451 248 252 260 264 264 264 264 248 248 248 248 44 2
0.4901974 3.62028 2.847352 7.54283 3.503233 1.534076 2.200237 3.845945 3.778637 4.178479 3.723858 248 248 248 248 260 256 264 248 248 248 248 45 2
6.733849 -5.527529 1.63264 2.290983 5.557714 2.168392 1.977917 9.284051 9.713823 5.875691 7.097523 248 264 248 248 248 248 248 260 256 252 256 46 2
-0.07437839 0.6795253 -0.04333402 -4.417159 -1.895319 -4.418884 -1.777629 1.361028 1.466229 1.251877 1.595281 264 248 264 264 264 264 264 264 264 264 264 47 2
0.9897478 1.868007 4.312535 2.166259 1.933326 1.644064 1.941825 0.6035725 -0.1477564 0.286678 0.7538492 248 248 248 248 260 248 260 260 248 256 256 48 2
3.047424 3.327225 2.784492 2.932567 2.921293 -1.117579 2.838727 -1.02872 2.85845 -1.100699 1.665298 248 256 252 248 248 248 248 264 248 264 260 49 2
-0.53851 -4.001885 -1.704488 1.64953 0.5052953 0.4067465 2.47724 -1.177578 -0.6222483 -1.175884 -0.8633698 264 264 264 248 248 248 248 264 264 264 264 50 2
-12.87318 6.652486 -4.67303 -6.50472 -7.626758 -9.100232 -7.459547 -13.67259 -10.70593 -15.74485 -0.740404 264 264 264 248 264 248 264 264 264 264 264 52 2
4.465392 2.094912 3.140147 0.674106 0.8510382 1.668185 0.7895998 2.186621 2.757136 2.572509 2.755086 260 264 264 264 260 264 264 264 264 264 264 53 2
-2.097861 1.292993 -0.7560995 -1.384239 -0.5719664 -2.471467 1.239937 -4.301444 -3.57866 -6.865675 -3.787599 256 264 256 248 248 264 248 256 260 248 260 56 2
3.406562 -1.04608 2.337513 1.449937 1.122147 2.564673 0.8847238 8.21347 7.584833 4.472627 7.829096 248 264 260 248 248 248 248 256 248 248 248 57 2
-4.705248 6.75836 0.4752292 1.215859 -5.063453 1.534178 -4.7943 -2.566727 -6.554289 -1.356846 -6.78144 264 248 264 264 264 264 264 264 248 264 248 58 2
