O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-0.5135001 -3.6822 -1.853096 0.3514692 -0.1622498 0.5882589 0.09394274 0.08839013 0.2050888 0.5363764 -1.110895 260 264 264 264 248 264 264 248 248 248 248 27 2
-1.957371 2.239443 2.56694 2.003172 0.6613135 0.9917831 1.416394 -1.422869 -1.633962 -1.576816 -1.742224 264 252 256 248 264 248 264 264 264 264 264 28 2
11.79351 -2.594059 3.468707 3.650514 13.10683 2.692345 12.10815 -5.367052 -5.479571 -1.335981 -5.322645 248 248 248 252 248 256 248 248 248 248 248 29 2
0.5899387 -1.31164 0.03757896 0.04455097 -1.454463 -1.692857 1.798064 0.4539408 1.749552 -1.558428 1.732166 256 248 248 260 256 260 260 248 248 264 248 30 2
3.812803 -4.866267 0.7143755 3.024251 2.684726 3.130672 -0.1929322 5.073752 3.834807 4.961213 4.339617 248 264 264 264 264 248 248 264 248 264 248 31 2
5.062163 -5.900844 -11.37343 -2.299371 0.8646768 0.0703735 0.09268676 4.790862 4.72779 4.740006 4.851961 264 248 252 260 260 260 260 264 264 264 264 32 2
4.812055 -10.78116 6.230582 6.450859 6.460243 6.49103 5.606114 4.925212 4.818904 4.570243 4.764845 248 248 248 264 264 264 264 248 248 248 248 33 2
2.951726 0.2708279 1.232122 -0.210885 0.4054522 -3.614332 -0.2256203 -1.551863 2.986615 -0.8462073 2.893463 256 264 260 248 248 256 248 260 256 256 256 34 2
-0.6076785 -1.939306 -0.9873199 0.0275072 1.011052 0.05270274 1.220725 1.30477 -0.586836 0.603709 1.419336 256 248 248 264 260 248 264 248 248 248 260 35 2
-4.132165 4.169723 -0.142615 5.00129 0.2230045 2.024805 0.2737273 -6.308102 -5.937784 -7.704915 -9.149385 264 260 264 248 264 264 264 264 264 264 264 36 2
0.7901601 2.506906 1.052265 1.802003 0.9682703 3.821813 -0.2557862 1.875623 1.697142 -1.630278 1.789357 248 248 248 264 264 264 264 248 248 248 248 37 2
-3.134046 -9.21097 -4.750981 3.411156 3.474942 3.431528 3.603806 0.565689 0.5043947 0.6775091 0.6215406 248 256 256 248 248 248 248 252 252 252 252 38 2
-9.011713 1.801112 -4.249494 -3.886302 -7.853187 -4.920878 -8.140184 -7.371155 -7.469136 -5.897074 -7.655187 264 260 260 264 256 264 264 264 264 248 248 39 2
0.6164769 0.4018143 4.24957 0.1431836 2.749253 -5.117877 -1.528036 -2.127719 -1.094457 -1.866857 -2.330731 252 248 248 248 252 248 252 264 256 248 264 41 2
10.11899 -2.348792 9.301025 11.69704 -1.231184 12.20427 3.683328 8.370646 1.166652 2.372177 3.408228 264 248 264 264 264 264 264 248 264 248 256 42 2
6.432096 13.4638 -5.29607 9.139389 9.259671 4.784387 9.954734 8.546993 8.292795 12.36976 8.459078 248 248 252 248 248 248 248 248 248 248 248 43 2
2.437929 5.0574 -13.95262 2.425993 2.372758 -0.5965306 2.434635 4.676916 4.286687 4.69788 4.099839 248 264 248 248 248 248 248 264 264 264 264 44 2
3.481782 -7.722068 -7.934929 3.405531 5.440881 1.917383 -0.7475716 4.280354 4.880861 3.275982 4.925552 248 264 260 264 248 248 248 248 248 248 248 45 2
-3.076667 2.759032 -0.6511145 -2.833335 -2.660047 -5.041706 -2.014073 -1.78111 -3.067675 -4.154319 -3.696695 264 260 264 264 264 256 248 264 264 264 264 46 2
-3.630501 -5.638459 -2.721821 1.656912 -2.501762 1.729153 -2.539357 2.496806 1.762242 2.728499 1.676652 248 264 248 248 248 248 248 264 264 264 264 47 2
2.667171 9.542997 5.437363 4.303574 4.084027 6.336374 4.458789 0.8012121 0.8311251 0.1384393 0.7331508 248 248 248 248 248 248 248 256 248 256 256 48 2
-1.898386 6.069898 1.163759 -6.249306 -2.110722 -11.26816 -2.210252 0.3862502 -1.849884 0.2008319 3.43304 264 248 264 264 264 264 264 264 264 264 264 49 2
-0.2755309 -1.119033 -0.1013151 0.6513509 0.5557712 -0.7111453 0.5830874 2.001156 2.933331 2.09086 2.745303 264 248 248 264 264 264 264 252 264 252 264 50 2
-6.770216 -8.633566 -6.602042 -4.218502 -6.452866 -1.439693 -6.334235 2.849259 0.7479407 3.234191 -4.56578 248 248 248 264 248 264 248 248 248 248 248 52 2
-4.8557 -6.357324 -4.94059 1.269791 1.031533 1.264621 1.353613 -2.101274 -3.113 -2.874316 -2.958934 264 264 264 264 264 248 264 248 248 248 248 53 2
0.1143403 -8.792435 -3.804025 -3.804583 -0.4097038 -3.082959 -2.971541 3.069238 2.853251 8.482744 2.316474 248 264 248 248 248 264 248 252 252 252 252 56 2
-1.959691 1.133421 4.901374 6.284951 0.8023869 4.155826 1.054849 -0.9791604 -2.248 3.213604 -2.282968 264 248 248 264 260 264 260 264 264 264 264 57 2
-1.887929 -5.312842 -0.2762296 3.659996 -1.607427 3.30579 0.7253962 -6.034751 -5.963149 -6.694057 -6.121396 264 248 248 264 264 264 264 248 248 248 248 58 2
2.744156 3.428674 -12.49192 3.605394 3.174655 4.231374 3.273541 2.180098 3.561742 1.582816 3.609701 264 256 256 260 264 264 248 264 264 264 264 59 2
0.4619699 -1.065335 -3.204341 5.752315 5.642351 1.125694 5.923533 3.092146 -0.7973409 -2.97143 -1.676625 248 248 256 248 248 264 248 248 248 260 248 60 2
10.36517 -20.46118 -1.053918 -0.5183522 -14.23419 -1.212276 -14.15622 9.52686 8.633031 8.065956 8.714139 248 264 264 264 248 264 248 264 264 264 264 61 2
-0.4139511 0.58965 -3.817809 -2.39189 -2.006345 -1.106086 -2.114408 -2.005998 -1.859251 -1.915423 -1.803891 252 264 264 252 252 248 252 264 264 264 264 62 2
2.919949 -6.858617 -2.967184 -3.790831 4.729965 -2.474196 -0.9658422 -4.070787 -0.4040413 -9.327983 0.3977178 264 252 264 264 248 264 248 264 264 264 264 63 2
-3.528526 1.022662 9.28488 1.19809 -0.07708491 -0.8573475 -0.2205677 -3.82303 -4.262689 -3.925735 -4.086079 248 264 248 260 256 248 248 256 256 256 248 64 2
0.2003042 0.2677638 -32.93951 -2.406516 -4.490352 2.281606 -3.978877 0.6072784 0.2577669 0.522515 0.8064629 248 264 248 248 260 248 260 256 260 260 260 65 2
-0.1605279 4.424409 -8.000089 0.7920043 -0.6563089 1.268839 -0.5285287 9.441193 2.317291 9.229788 3.030224 264 264 248 264 256 264 256 264 260 264 256 66 2
4.632313 4.081607 4.85436 4.384645 2.207296 -5.45876 2.198309 4.983687 5.291949 -9.556213 5.467 248 248 248 252 252 264 248 256 252 260 252 70 2
-4.489507 -0.6767204 -2.100453 -1.901742 -4.414638 -1.16857 -4.659232 -1.336637 -1.364208 -1.431309 -1.432812 260 248 260 264 260 248 260 260 260 260 260 74 2
-0.2763416 -1.000629 -0.1470613 -0.1817972 -0.310574 0.3472576 -0.3102058 1.172527 0.3354939 1.160978 0.8612049 248 248 248 248 248 264 248 264 264 264 264 75 2
