O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
0.8829392 -0.07600306 0.7744046 0.8663501 0.798613 2.678401 -1.086085 0.4661078 -0.1844802 -0.1196216 0.07807659 264 260 264 264 264 264 248 260 260 260 260 75 1
-0.3241203 -0.8989471 -0.3992853 0.7234527 0.09372195 0.3148651 0.8784111 0.0549718 0.2321874 0.1190873 0.1189502 264 256 260 252 264 264 264 264 264 264 264 16 2
-0.1574671 -3.8326 -2.13506 -0.1093112 -0.2631318 -0.1932933 -0.1210202 -1.120212 -2.344984 0.08310305 -2.359924 256 264 248 256 256 256 256 264 264 264 264 17 2
-0.1615272 -0.05506434 -0.6261348 -2.026589 -0.5752355 -0.3791375 1.42869 -0.2163496 0.1880863 0.348578 6.335308 264 248 248 264 264 264 264 248 248 248 248 18 2
-0.2488488 -3.748141 -1.983277 -0.2501731 -2.656718 -2.900992 -3.186219 -3.750351 -7.319234 -7.263937 -4.512206 248 248 248 248 248 264 248 248 248 248 248 20 2
5.400961 0.8947206 2.673713 4.330516 2.411135 1.004373 1.901258 0.8967074 0.9394606 0.4921847 -0.5867822 252 248 252 252 256 248 248 248 248 248 264 21 2
-0.4979351 -1.493882 -0.01108493 -0.6343178 -0.5647852 -0.3776559 -0.644236 -1.88273 -0.2988827 -2.291165 -0.4503484 248 248 264 248 248 248 248 248 248 248 248 22 2
4.341012 1.624288 0.6996105 4.287209 5.851499 0.3255268 2.399735 -0.5036573 0.06003868 -0.5881383 -1.138176 256 248 264 256 256 264 256 248 248 260 248 23 2
3.50763 -2.924818 -22.97085 3.422762 6.631511 4.193545 3.478106 0.02898753 0.09467389 -0.1078658 -1.198295 248 248 248 256 248 260 248 248 248 248 248 24 2
-0.8388864 -5.967281 -39.5879 6.226556 6.825133 6.247787 5.898261 -4.272853 -4.406575 -3.516796 -4.50436 252 264 248 252 252 252 252 248 248 252 248 26 2
-2.392439 -2.319188 -2.26885 -0.5440237 -1.81961 -2.168293 -3.304663 0.4759003 -2.222361 -2.173734 -3.49302 248 248 248 248 248 248 248 248 248 248 248 27 2
-3.945782 -0.4571967 -2.805761 -3.903254 -4.646012 -4.508646 -4.415375 -0.4286737 -0.4347114 -0.2197473 -0.3343303 264 252 264 264 248 248 248 252 252 252 252 28 2
4.895304 19.24888 -19.98324 3.26517 2.479954 2.16806 2.319551 0.09251114 0.1240169 3.594786 0.153806 264 264 248 264 264 264 264 248 248 264 248 29 2
-0.837526 1.63364 1.107064 0.2130662 -2.707263 -3.308983 -2.107358 1.714798 4.949843 -0.9954216 -2.12653 256 256 256 256 264 264 264 252 252 248 248 30 2
8.157245 0.8001304 0.7699457 5.566115 8.307716 8.568533 7.786597 0.2819069 -4.494172 -4.690918 -4.802494 248 264 264 248 248 248 248 264 248 248 248 31 2
-1.983481 -2.502495 -2.641675 -2.302511 -2.364005 -0.5246565 -2.514194 -2.535876 -1.277857 -1.264147 -1.790495 248 248 248 248 248 252 248 248 248 248 248 34 2
5.664432 7.535414 -5.762079 -2.109727 -1.488654 -1.328798 0.823606 2.128643 1.566746 0.8331 0.8251725 264 252 264 248 252 248 248 264 264 264 264 35 2
0.8930383 0.263202 -0.02866155 1.063893 1.64149 1.074502 -0.2377899 -1.975436 -0.8897046 -1.005489 -1.679078 248 248 248 248 248 264 248 264 264 264 264 36 2
0.4791122 2.546341 2.4852 3.740735 0.3138155 0.3990965 -1.217971 3.094262 3.097571 -1.502674 -6.649186 260 260 264 264 248 248 256 260 260 264 248 37 2
-2.305982 -2.032559 -3.914099 -2.224624 0.9991995 3.276719 1.882331 -2.026566 -2.078836 -1.93004 -1.954555 264 248 264 264 248 252 264 248 248 248 248 38 2
-0.8058605 -4.740636 -5.360114 -0.8298313 2.73628 3.343546 3.67887 -4.653819 -2.260734 -2.234528 -2.490049 264 264 264 264 256 260 264 264 248 248 264 39 2
1.742956 2.324471 1.925085 -1.049861 -0.02679679 0.5715759 3.49556 2.311615 2.498392 2.510022 0.6829987 260 264 264 256 256 256 248 264 264 264 248 41 2
-0.1720316 1.294036 -1.480119 1.038179 -0.5404187 -1.208129 -0.5036613 1.278809 2.985019 1.448263 1.629202 248 260 264 248 264 264 264 248 256 252 260 42 2
4.554259 3.70573 5.11575 6.419702 2.010111 -0.4988466 0.5462933 3.655792 3.599121 1.753873 0.7396597 264 264 264 248 248 248 248 264 264 264 264 43 2
