O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
3.595792 3.182796 3.402191 3.18436 4.258348 5.416826 1.603049 2.736275 2.720085 5.267218 2.479266 380 380 380 380 380 396 380 380 380 396 380 41 2
-8.332741 5.104111 -8.284678 2.710839 0.7061139 3.20886 -0.6530488 -2.754867 -5.69455 5.474863 -3.944901 380 392 396 396 396 396 380 380 380 380 380 42 2
-0.5865146 3.26156 1.508719 1.41097 1.719791 -9.850773 3.581044 5.574825 5.359006 6.875015 5.409009 380 380 380 380 380 380 380 380 388 380 388 43 2
-8.028829 -3.368459 -5.064041 -5.667285 -5.771584 -1.593426 -5.892085 2.71859 0.03534901 2.70217 -0.001336879 380 380 380 380 380 380 380 380 380 380 380 44 2
-2.328517 0.7079783 -0.4041976 2.080313 -1.554533 0.1990799 -0.9783913 -0.5285459 -0.3842888 -0.8535725 -0.4366406 380 396 396 384 380 396 380 396 396 392 396 45 2
-4.734674 -1.1825 -2.903946 0.02000802 -1.51595 -1.781368 -0.6203151 -1.658369 -4.000091 0.9681396 -3.34831 388 380 380 380 384 396 380 396 392 396 388 46 2
-1.643966 0.8653963 0.7500935 6.232842 0.9976829 6.232789 0.8329006 3.557359 3.113795 3.805177 3.045788 380 396 388 380 380 380 380 384 384 388 384 47 2
-1.524885 -0.2844349 -0.7125039 3.071775 2.898765 -3.450423 3.382821 0.5231439 0.4586709 0.2093517 0.6912279 396 396 396 396 396 396 396 396 396 396 396 48 2
0.4876451 -4.285171 -0.6836414 -1.060174 -0.02388828 -0.01807384 -0.1844916 6.321273 0.3766186 6.117311 2.507225 396 380 396 396 396 396 396 380 396 380 396 49 2
-22.02586 2.413666 -8.479767 -1.258166 -7.445717 0.333136 -3.842495 -5.407233 -4.537773 -5.549058 -4.504993 392 380 388 396 392 396 396 392 392 392 392 50 2
-0.5914873 3.504957 1.835424 4.304905 1.77699 2.884602 1.743118 0.349004 -0.2139426 0.9295069 3.781507 380 380 380 396 380 380 380 396 396 396 380 52 2
-5.252404 3.513425 -0.5291939 0.4958833 0.3178662 0.8859771 0.4955216 0.001730633 -2.833421 0.2836375 -2.775779 380 396 396 380 380 380 380 396 396 396 396 53 2
2.52946 4.763898 3.508339 4.191645 5.059206 0.9940602 3.878669 0.3883867 0.8576162 0.9630251 0.6003358 396 396 396 396 396 396 396 392 396 396 396 56 2
7.581824 -5.026673 2.909453 6.815266 7.373127 4.408082 7.02281 6.312853 4.93136 7.841077 4.612181 392 396 396 380 380 396 380 388 392 392 392 57 2
-2.020875 -0.1081165 -1.346539 1.17343 -1.809367 -0.2139044 5.668213 -2.282738 -0.4593008 0.1891236 -1.277503 392 380 392 388 392 388 392 396 396 396 396 58 2
3.518478 13.92855 7.492528 0.4739002 4.557014 -3.849574 3.376256 3.064343 5.004186 1.448285 4.704892 396 392 396 396 396 396 396 380 396 396 380 59 2
