Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
4.368022 -0.3273139 0.1299926 -0.3384165 -0.4992415 -0.3650467 -0.4555276 0.510851 -0.4983031 0.1693708 -0.8074591 -0.319433 -0.7627237 -0.5610403 -0.1662709 -0.5545881 0.6522779 -0.2099648 -0.7131637 -0.6950943 0.4662398 0.04320351 0.306442 -0.6790487 -0.2814754 -1.091897 0.2311379 0.378696 0.1735916 -0.8038633 -0.2046139 -1.299999 0.07926114 -0.2758246 0.210996 -1.220273 0.132565 -0.5900111 0.1618112 -0.4795622 -1.648508 7.834244 1 -80
3.951925 -0.3331028 0.1102973 -0.3456614 -0.7033961 -0.3744585 -0.4568399 0.7648988 -0.4985703 -0.3528045 -0.671959 -0.1190176 -0.6806935 -0.6685972 -0.433971 -0.5438832 0.4955442 -0.1966531 -0.756498 -1.341803 0.296914 -0.03464888 0.4358571 -0.7285331 -0.1350296 -1.497422 0.1154955 0.3873325 0.1098684 -0.5843688 -0.3585239 -1.270994 -0.01771656 -0.2296781 0.1027152 -1.056183 0.07849427 -0.494148 0.0906858 -0.3388758 -1.913074 10.19709 1 -76
2.361519 -0.4267409 0.1961725 -0.4513219 -0.8264802 -0.3856884 -0.5103603 0.6630228 -0.3572513 -0.4684479 -0.4980191 -0.06444852 -0.5583178 -0.6649036 -0.568875 -0.4303665 0.4110634 -0.1516735 -0.502487 -1.631231 0.1698927 0.0005108335 0.6703576 -0.7293816 0.1984344 -1.547969 0.05538455 0.439265 0.1269892 -0.2552933 -0.3384829 -0.8966696 0.1406672 -0.1013017 0.2067543 -0.687507 0.233552 -0.342014 0.2105422 -0.03991289 -1.632513 8.983492 1 -72
0.1902888 -0.5814935 0.2348518 -0.6204458 -0.8823774 -0.7612333 -0.5818544 0.3143294 -0.06389666 -0.4103679 -0.3298692 -0.2964353 -0.3996545 -0.5961382 -0.6774634 -0.255801 0.2951167 -0.08736721 -0.2274002 -1.409741 0.06965218 0.03677206 0.9111342 -0.7164606 0.6733735 -1.233007 0.007765163 0.4998453 0.1371634 0.1417415 -0.2304028 -0.4017023 0.3660574 0.04122496 0.3922878 -0.2557074 0.4465519 -0.1214672 0.4152383 0.261591 -1.004438 6.709711 1 -68
-1.341839 -0.5414261 0.01120484 -0.5650744 -0.8723043 -1.200567 -0.5379966 -0.08433097 0.1773826 -0.3883036 -0.08218168 -0.6753253 -0.1181295 -0.5458161 -0.8111514 -0.1136352 0.123305 -0.007980214 -0.04401257 -0.9372882 -0.04697904 -0.01705493 1.054323 -0.6608244 1.137596 -0.6977359 -0.07699754 0.5506139 0.07547595 0.4962351 -0.1066003 0.03060203 0.4274212 0.1287949 0.4334615 0.1228503 0.4921439 0.1301943 0.4787027 0.386918 -0.4133688 4.629721 1 -64
-1.852098 -0.2142609 -0.4100539 -0.2018637 -0.772051 -1.087426 -0.3138617 -0.4842094 0.3724553 -0.5497857 0.2416024 -0.9324119 0.2193985 -0.5486538 -0.9066842 -0.05279766 -0.1166145 0.03319878 -0.08942115 -0.501708 -0.2068609 -0.1536773 0.9250488 -0.5529085 1.190824 -0.157992 -0.2272146 0.4737445 -0.04603254 0.6422592 -0.02459595 0.2499028 0.4009586 0.06159019 0.3394834 0.3554513 0.3921255 0.2554661 0.3723845 0.2961588 0.1861563 3.394892 1 -60
-1.899543 0.03778523 -0.6771032 0.04481673 -0.6987876 -0.6530526 -0.1437646 -0.9291276 0.6378556 -0.9888878 0.4540196 -0.9625196 0.3948658 -0.5300407 -0.8823402 -0.08899795 -0.4303438 -0.001764346 -0.429718 -0.1684097 -0.3381337 -0.2396852 0.4868912 -0.3556841 0.6335692 0.3731213 -0.2993631 0.2243422 -0.06965286 0.5361267 0.1397715 0.2370699 0.5450148 -0.09464669 0.3833133 0.3974783 0.4286689 0.215054 0.3312761 0.2144491 1.012977 3.153104 1 -56
-2.116822 -0.04995994 -0.5549512 -0.1076458 -0.7330498 -0.5710337 -0.2218886 -1.342359 0.9036081 -1.535152 0.6120821 -0.7385724 0.5206644 -0.4212971 -0.7788643 -0.2017279 -0.7612431 -0.024084 -0.7011071 0.328889 -0.371406 -0.1726654 -0.07646096 0.01893294 -0.1025721 0.9849947 -0.159067 -0.07372152 0.08599071 0.3581247 0.5074288 0.2406419 0.8203642 -0.1672077 0.6180542 0.3721554 0.6559735 0.1590159 0.4676377 0.3239936 1.865951 2.138332 1 -52
-2.728219 -0.2354977 -0.2346904 -0.3567887 -0.7213838 -0.7047265 -0.3452108 -1.552549 1.05641 -1.922537 0.8528633 -0.4377164 0.7778502 -0.2719834 -0.7108268 -0.2834845 -1.031999 -0.009363066 -0.7306616 1.052064 -0.3972638 -0.09145388 -0.6074276 0.4472587 -0.5254011 1.419175 0.01554652 -0.3256485 0.2345697 0.2004222 0.887126 0.3194155 1.007786 -0.1960784 0.8231267 0.3403235 0.8517723 0.1512973 0.6312783 0.4446162 2.398522 0.5094483 1 -48
-3.257858 -0.1255843 0.05552931 -0.2632896 -0.4424596 -0.3618331 -0.189909 -1.268414 1.03558 -1.882893 0.9563329 -0.1850776 0.9234794 -0.1577996 -0.5907736 -0.1947845 -1.134671 -0.03683944 -0.6494929 1.50853 -0.5120655 -0.1816412 -1.006214 0.6544589 -0.5982349 1.3615 -0.07586659 -0.5451098 0.1536041 -0.01100657 1.018364 0.2478809 0.9491968 -0.3308263 0.7980931 0.1425835 0.8040154 0.09269944 0.6026072 0.3165471 2.269023 0.1127311 1 -44
-2.932107 0.3218626 0.2166546 0.2199669 0.08740804 0.4138973 0.262143 -0.3688989 0.7545994 -1.259671 0.6502897 0.2424581 0.6530491 -0.01423748 -0.2426922 0.1011689 -0.9588295 -0.06014005 -0.2897699 1.272728 -0.5954546 -0.3477996 -1.094723 0.6184925 -0.4371614 0.910407 -0.3755414 -0.6748412 -0.08562959 -0.1623315 0.8921594 0.1280543 0.5945876 -0.4809047 0.5090533 -0.1295587 0.4631997 -0.009930572 0.3145984 0.03267499 1.33854 -0.4778007 1 -40
-1.894872 0.753409 0.1710273 0.7229678 0.5890349 0.8554131 0.6972238 0.479879 0.4190693 -0.4688194 0.2146417 0.6050851 0.253503 0.2059466 0.1511765 0.4793887 -0.6783451 0.01354876 0.08597786 0.6560255 -0.5634959 -0.3735039 -0.9503031 0.5441386 -0.3318262 0.4060504 -0.5742686 -0.7223351 -0.2437548 -0.2226949 0.5819443 0.07154692 0.1238611 -0.507641 0.09969768 -0.2394374 0.005835511 -0.08087389 -0.07445565 -0.13223 0.4359352 -1.563472 1 -36
-0.8062019 0.9285217 0.09977675 0.9544153 0.8750352 0.7224715 0.8918439 0.6179992 0.3625762 -0.09498627 0.181925 0.4419736 0.2657666 0.3742234 0.2869112 0.749212 -0.6092452 0.1345215 -0.05513405 0.4540669 -0.5253828 -0.2384296 -0.8782244 0.5413486 -0.5189239 0.1676822 -0.5711922 -0.8262256 -0.3028868 -0.3738559 0.08926773 -0.107608 -0.3531815 -0.4679266 -0.3512782 -0.2634219 -0.4400161 -0.1528944 -0.4587386 -0.1433742 0.346174 -0.9465616 1 -32
0.2620983 1.068615 0.09849706 1.116442 1.016433 0.5918959 1.003778 0.4367799 0.458348 -0.07504623 0.5148047 0.1962014 0.6124554 0.396781 0.2274752 0.8160469 -0.7393317 0.1983555 -0.3655102 0.9027655 -0.5252108 -0.1033709 -0.9492443 0.5736873 -0.8259135 0.3074003 -0.4990994 -0.9719658 -0.4055752 -0.5601725 -0.4546777 -0.3317685 -0.9343359 -0.4264969 -0.8840151 -0.2808659 -0.9341758 -0.2112044 -0.8844773 -0.1492359 0.4807914 0.2320825 1 -28
