O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
1.01607 0.9588434 1.715755 1.172602 0.6916498 -2.705945 0.56512 1.030075 1.018504 1.103823 0.8518974 384 380 384 384 380 384 384 380 380 380 380 38 1
7.425963 -1.110459 0.2484691 7.636285 4.106935 6.80163 -0.3205861 -1.139779 2.88205 2.923599 1.3782 384 384 384 384 372 368 368 384 384 384 384 39 1
-0.6422802 -3.283572 -1.046362 3.828544 0.7819574 2.181386 1.374022 2.738274 3.754598 6.211081 2.778774 384 368 368 384 384 384 384 376 384 384 376 41 1
0.4495492 1.788274 -0.9411826 -1.574608 2.357397 0.5275094 2.385911 1.673847 7.15706 4.14029 4.995592 384 384 384 384 384 384 384 384 384 384 384 42 1
7.949474 11.91503 4.766531 10.58623 8.986643 -1.521215 3.449552 11.78148 11.86316 12.87672 8.566908 384 384 372 384 380 380 384 384 384 384 380 43 1
1.021825 -0.6055061 -0.8142564 1.048745 0.9281055 5.956572 1.749036 -0.6385875 1.666435 1.395824 1.704591 384 368 384 384 384 384 384 368 384 384 384 44 1
-1.190309 3.294462 -0.76465 -3.412942 -2.228072 1.150764 -2.359411 3.224693 1.908063 1.982439 1.221937 368 368 368 368 368 380 384 368 384 384 384 45 1
4.486411 4.690632 2.204999 0.8200415 4.802793 2.781964 5.843585 1.818733 8.608812 8.155737 9.16319 384 384 384 384 384 384 384 368 384 384 384 46 1
-0.5951749 -1.270632 -0.3036791 2.404192 0.351918 2.511071 0.2645488 0.3139751 -0.4167889 0.3462257 -0.3723399 384 368 384 372 380 372 380 384 384 384 384 47 1
1.767541 4.038021 1.727951 1.209418 1.64017 1.551885 2.756395 1.668329 1.766948 2.733027 4.124228 384 384 384 384 384 384 384 384 384 384 384 48 1
0.8124334 1.205872 1.154139 0.6984361 2.924116 0.6148645 3.411179 2.393318 5.74653 6.746011 5.485272 384 384 384 384 384 384 384 368 368 368 368 49 1
-0.9216194 -1.124708 7.480212 0.7701582 0.651453 -0.4073629 -1.488989 0.8675359 -0.599351 0.8686641 -0.6153998 368 384 380 368 368 368 368 384 384 384 384 50 1
-6.614388 -1.597014 -4.487573 -6.615644 -5.07431 -3.164402 -2.46869 0.2159249 3.894403 0.8837921 4.24017 384 384 384 384 384 384 384 384 384 384 384 52 1
3.594084 4.503453 4.786074 3.506321 3.524567 0.3102539 3.05965 4.437003 4.803035 4.332551 7.14775 368 368 368 368 368 384 368 368 384 384 384 53 1
5.465693 5.059508 5.195371 5.426274 12.23794 10.3229 14.98525 1.752231 0.9061813 1.832207 2.142418 376 380 380 376 376 384 372 384 384 384 384 54 1
5.019099 2.170439 2.190865 2.184949 5.901149 3.538293 10.51142 2.134841 3.267511 1.791653 4.501629 368 384 372 368 372 368 384 384 384 384 384 55 1
3.672402 2.916795 2.651696 1.463749 2.12946 -1.666229 1.367076 2.805946 3.011096 3.205469 6.169075 384 384 384 380 380 384 368 384 384 372 372 56 1
3.599076 3.283825 -16.0728 7.255929 4.769748 5.267834 4.507844 7.485449 6.368464 7.995366 6.132519 384 368 368 380 384 384 384 384 384 384 384 57 1
1.430241 1.922108 1.412668 0.05005533 -0.2377261 -1.242231 -0.5729683 1.839412 4.175264 3.422426 3.329259 368 368 368 368 368 368 368 368 372 376 384 58 1
3.898582 3.926078 4.042508 2.816614 4.043467 1.796551 3.374776 1.420484 3.448445 0.6472335 3.933291 384 384 384 380 380 384 380 380 384 376 384 59 1
1.588046 2.560007 -3.67693 1.757533 3.192469 2.207881 4.56148 2.524517 10.71724 4.155597 6.813842 384 368 368 384 384 384 384 368 368 372 384 60 1
-10.03193 -18.13445 -18.48828 5.022962 -1.192874 4.631863 -1.204064 3.96841 3.978301 3.073034 4.035205 384 380 368 384 384 384 384 384 384 384 384 61 1
-0.8767826 -1.684895 -1.098952 -0.8881458 0.7574707 0.2991915 2.362293 -1.675953 -1.451752 -0.6982343 -1.433703 368 368 372 368 368 368 384 368 368 384 368 62 1
12.25115 7.274215 13.478 6.848691 -4.525532 -4.704 -6.47483 8.912048 6.799554 -2.495272 -6.263431 368 384 380 368 384 384 372 384 384 380 380 63 1
3.948719 4.870165 4.057849 3.987149 3.732869 3.916183 3.597925 4.819474 4.205298 4.064731 4.249122 384 384 384 384 380 368 376 384 368 376 368 66 1
-1.242147 -1.567153 -1.121027 -0.8758191 -1.970905 -1.390677 -0.8715723 2.196896 -1.420403 -1.27258 -0.5588295 372 368 372 380 372 368 376 384 372 384 368 69 1
-1.193691 14.78822 5.806495 2.007033 1.486371 -5.573869 5.484789 -4.003297 -0.3109675 -15.18865 0.2088949 372 368 372 384 376 384 376 384 376 384 376 70 1
3.983945 4.717715 4.0613 4.117963 4.507506 4.64656 0.05534818 4.757981 4.794529 5.280785 4.725869 368 368 368 368 376 384 384 368 368 368 368 74 1
1.794162 2.466707 1.738811 1.804416 1.786475 4.458307 2.304456 2.957476 2.866789 2.896499 2.978308 380 372 380 380 380 384 384 372 372 372 372 75 1
-1.743067 -3.299917 -2.054153 -1.151464 -1.165189 -0.5882093 -0.9288784 0.5342758 0.4854468 0.6412379 0.5294257 384 384 384 384 384 384 368 368 368 368 368 16 2
-0.7727388 -4.907307 -3.539967 -0.9204947 -0.7556996 -0.740362 -0.5944242 -2.955595 -2.883468 -1.504723 -3.946733 372 384 372 372 372 372 372 384 384 384 384 17 2
-0.8696572 -0.751935 -1.12239 -0.09260008 2.315334 2.434422 3.689751 -0.2676591 -0.1908043 -0.004850667 7.532091 380 368 376 380 376 376 376 368 384 368 376 18 2
-0.1075157 -0.2732162 -1.085067 -0.08490352 -1.282562 -1.393626 -1.824138 -0.3338689 -0.6351735 -0.6028453 -0.5502833 368 384 368 368 380 384 380 384 384 384 384 20 2
2.779617 -2.792384 -2.774411 -1.734843 2.027876 1.068798 4.344778 -2.705703 -2.730654 -0.1111105 -1.027448 380 368 372 372 380 384 384 368 368 368 372 21 2
-1.451419 -5.738126 -4.468494 -0.7428375 -0.7719684 -0.1368095 -0.7947603 -2.918619 -1.501255 -3.124773 -1.963635 368 376 368 368 368 368 368 384 368 384 368 22 2
4.646871 5.038806 4.10982 4.553639 4.329627 -0.2942204 2.528804 3.202016 2.49506 0.1018012 0.3473471 384 376 376 384 380 384 380 368 372 376 372 23 2
5.831579 -7.059649 -29.61862 4.32924 9.741099 5.045295 5.750471 -1.233051 -1.172293 -1.417178 -3.421322 368 368 384 384 380 384 380 368 368 368 368 24 2
-2.972692 -5.839957 -50.49847 7.11439 8.328559 7.241391 6.740594 -6.804241 -6.790563 -6.005074 -6.75049 384 368 368 384 384 384 384 384 384 384 384 26 2
-3.201139 -3.289091 -3.180339 -2.219816 -0.8045098 -1.080842 -2.234822 -1.739657 -2.965087 -2.889414 -3.784274 384 384 376 368 384 384 384 368 368 372 368 27 2
-2.6731 -0.2878348 -1.155925 -2.996951 -4.601654 -4.475102 -4.10204 -0.2462117 -0.3095157 -0.2651515 -0.2398787 384 384 384 384 384 384 376 384 384 384 384 28 2
2.41589 24.23084 0.598384 4.504673 1.009248 3.645689 0.8538288 -0.3310646 -0.326567 7.229321 -0.3582823 368 372 384 384 368 384 368 376 376 368 376 29 2
1.610844 -1.710593 1.016549 -0.09231924 3.88547 2.235198 2.827368 -1.733526 7.709981 1.201726 4.001107 372 372 368 384 384 384 384 372 372 384 372 30 2
4.239473 3.231184 3.254237 3.391443 4.396819 1.804423 4.449867 4.122817 0.4615377 0.4189928 0.1258593 368 368 368 368 368 384 368 376 384 384 384 31 2
-2.078726 -4.327465 -4.548949 -4.853594 -4.922505 -1.842254 2.306492 -4.343709 1.093214 1.176398 -0.1385483 368 368 368 372 372 384 380 368 368 368 368 34 2
8.773798 -3.876408 -5.5927 -2.163114 -0.05806743 -0.699273 3.038921 4.935811 5.36571 3.087799 2.114404 384 368 384 368 372 368 368 384 384 376 384 35 2
-1.754596 -0.34666 -1.957603 -1.691329 -0.583761 -0.02781586 0.370921 -2.423125 2.814783 2.685958 3.411134 384 384 368 368 384 384 368 384 384 384 372 36 2
1.044707 -0.6810852 0.4534837 3.693463 2.252096 2.380646 0.8118795 0.2258728 0.2549872 -1.165733 -9.837659 376 384 368 376 380 380 384 384 384 384 372 37 2
-3.933095 0.6028911 -2.503811 -3.804219 -1.033677 -0.3993479 0.4162324 0.61492 0.493669 0.5130066 0.6087106 372 380 376 368 376 384 376 380 380 380 380 38 2
-2.274569 -5.232626 -7.419272 -2.251694 2.479463 1.257938 5.188859 -5.401124 1.677116 1.657305 2.421722 384 368 372 384 384 384 384 372 384 384 372 39 2
1.690422 1.515179 1.333106 -0.602513 0.4870733 0.2371054 3.814634 2.380109 2.664848 2.629124 2.204438 368 372 368 368 368 384 384 376 376 376 380 41 2
1.072794 -0.05065633 -3.20973 1.332287 3.169547 2.773953 3.205997 0.2321427 2.813206 -0.3050056 2.578189 372 384 368 368 372 368 372 384 384 368 380 42 2
6.743301 7.47561 6.558424 7.678862 6.086771 1.172156 3.948979 7.381315 7.431272 5.535277 6.43472 384 384 384 368 384 384 384 384 384 384 384 43 2
-2.155386 -3.674781 -3.92592 -2.268857 -2.143731 4.52422 2.522203 -3.675735 0.9879292 1.26659 0.9588585 384 384 384 384 384 384 368 384 384 384 384 44 2
0.7007701 -0.0912018 0.5410913 1.40915 1.102841 0.5132974 -0.7300814 2.113188 2.44108 2.296658 2.423692 368 380 368 384 368 368 368 384 368 384 368 45 2
-0.8602444 -1.039894 -2.320159 -1.798204 0.9534469 0.2669988 2.593579 -1.50185 1.858669 3.480834 5.81918 384 384 384 384 384 384 384 384 384 376 384 46 2
3.458683 2.867626 3.124784 3.427739 4.877038 0.8552338 4.908302 2.89411 2.708807 2.608193 2.745503 368 384 368 368 368 368 368 384 368 368 368 47 2
-2.857449 -3.740983 -3.977625 -2.908069 -2.77616 -1.022294 -1.585174 -1.555123 -1.516542 -0.2292661 -1.33181 368 368 368 368 368 376 368 368 368 368 368 48 2
1.889473 1.784479 1.803938 1.904135 3.923368 1.761686 3.43982 2.543443 5.199597 7.864352 4.526128 384 384 384 384 384 384 384 384 384 384 368 49 2
-9.899576 6.797525 1.244665 1.258766 -0.1606488 -0.2677109 2.186408 2.50427 -6.012919 2.346526 -5.110964 376 384 384 384 384 384 384 384 372 384 380 50 2
2.995692 1.325746 3.098634 3.213614 1.400363 0.09050757 -0.3660456 4.916857 2.301247 3.260144 0.2230656 368 372 368 368 368 368 368 376 380 380 380 52 2
0.4379518 1.167257 0.7314356 0.4613457 0.5001876 -1.251066 -0.1499817 1.086366 0.8790249 0.4811356 1.265983 368 368 368 368 368 368 368 368 384 384 368 53 2
0.634787 0.5328267 0.370402 0.8615496 10.40728 12.86616 14.05507 -0.6351709 -1.0699 -1.548731 0.4592416 368 368 368 368 368 376 372 372 384 372 384 54 2
6.139361 4.840164 5.501024 5.369194 5.574643 3.113355 7.50973 4.903043 6.291884 3.577328 5.971372 376 376 372 376 384 384 376 376 376 384 368 55 2
-2.361861 1.989172 -0.7041294 -2.695119 -4.169046 -1.525963 -3.743977 -1.874598 -1.876862 -3.956293 -1.235408 384 384 384 384 384 384 384 384 384 384 384 56 2
4.397595 -6.254715 -1.602646 1.524449 2.922151 1.454234 2.849161 6.199255 5.757924 3.493998 5.719081 368 372 368 384 384 384 384 376 376 384 376 57 2
-1.250618 -0.3271201 -1.810909 -0.5982126 0.75339 -0.7161303 0.6204461 -0.373461 0.8245581 1.489447 0.2996833 384 384 384 384 384 384 380 384 384 384 384 58 2
4.145572 2.863561 4.673988 2.358346 3.47389 0.3546956 3.773075 3.187995 2.510938 -0.5798265 3.278959 384 384 384 384 384 384 380 384 384 384 384 59 2
2.164783 -0.1327043 1.809797 2.179455 2.51864 2.836192 1.558027 -0.09294704 0.6892551 0.7017955 1.580352 384 368 368 384 384 384 384 368 384 384 380 60 2
12.87503 6.733893 -32.66674 1.635756 3.9317 1.129937 3.990842 4.878809 6.476447 3.81923 6.108769 368 384 372 368 368 368 368 384 384 384 384 61 2
-1.078093 -0.3578594 -1.575329 -1.190826 -0.9806793 -2.131919 -2.127847 -0.3055454 -0.3173152 -0.397625 -0.2857066 368 384 368 368 376 368 368 384 384 384 384 62 2
-1.367798 2.500693 2.684436 -2.084606 -6.642712 -6.714983 -4.961516 3.538167 2.242783 -0.5471814 -5.391038 368 384 384 368 368 368 368 384 384 384 384 63 2
-1.288108 -2.764637 -1.206283 -1.043042 -0.8609188 0.07163867 -0.9037592 -2.319689 1.220599 3.049397 1.062023 368 368 368 384 376 384 376 368 384 384 384 66 2
-0.6581165 -5.507415 -2.397899 0.1163903 -0.399242 -1.965805 -2.158231 -0.2919619 -1.863052 1.443964 -3.258277 368 368 368 368 368 380 368 384 384 368 368 69 2
-0.5687207 4.427277 1.48098 1.447311 0.05733365 0.02460902 0.349238 0.3935595 -0.3594324 -5.015746 0.07171801 384 368 380 384 384 380 368 384 384 384 384 70 2
1.403592 0.8488698 1.397634 1.370696 1.500281 2.243271 0.4881302 0.8675973 0.7889317 0.5354096 0.7604921 384 368 384 384 384 380 380 368 368 368 368 74 2
0.3643964 1.338168 0.3457193 0.3792323 0.3836662 3.421478 -1.777766 0.9859083 2.111825 2.492865 2.120617 380 380 380 380 380 368 368 380 380 380 380 75 2
