Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-2.544775 0.421884 -0.1005571 0.3186674 -0.07653981 0.8537077 -0.1120552 -0.3419674 0.4927299 -0.6122016 -0.7410237 0.6587584 -0.8998777 0.1451869 0.06903529 -0.2659605 -0.2781995 -0.3989475 1.137618 -0.08521766 0.2861538 -0.168534 0.1371538 -0.182751 0.7975039 1.231184 0.02482683 -0.1004679 0.03056713 0.5235705 0.6449183 1.338153 0.979006 0.1025952 0.8416384 0.8043171 0.8282967 0.7065728 0.8135086 0.9953018 0.9472228 -9.220931 1 -52
-0.5512699 0.4050801 -0.2949434 0.3476793 0.1104435 0.8353885 -0.05356341 -0.1716628 0.3379423 -0.2402708 -0.8248192 0.4088269 -1.04002 0.1305744 0.1918778 -0.2205804 -0.1657515 -0.438622 1.229174 0.0846459 0.1747914 -0.2736548 0.07928056 -0.1734281 1.045407 1.317002 -0.2347537 -0.1978315 -0.1376027 0.5533223 0.6244714 1.394396 0.8801658 0.0388003 0.7536711 0.8394255 0.7479852 0.649577 0.7626991 0.8068981 0.6169065 -10.34767 1 -48
1.205878 0.4263381 -0.3487175 0.4175071 0.3498085 0.8451595 0.06735864 0.01627572 0.1691723 0.2379515 -0.5073561 0.4755505 -0.7356815 0.1634906 0.3508453 -0.03325051 -0.1552121 -0.3790909 1.150571 0.6264331 -0.01399075 -0.317717 -0.08429711 -0.1774229 0.8569862 1.016406 -0.462002 -0.3198607 -0.3328371 0.324176 0.3338226 1.055786 0.4470119 -0.1381978 0.3563475 0.6038996 0.3848951 0.3061228 0.4302968 0.46435 0.2917763 -9.368547 1 -44
1.856013 0.5771669 -0.3312079 0.5939 0.5346577 0.8318139 0.2687044 0.2557442 0.07062589 0.5435122 0.1097823 0.4625856 -0.0867376 0.1609271 0.474612 0.1594278 -0.2537986 -0.2445485 0.6762855 1.341386 -0.265461 -0.3606599 -0.4399403 -0.2087986 0.3554437 0.5090349 -0.6377837 -0.6204284 -0.5137831 -0.1120685 -0.0751677 0.3801476 -0.07829929 -0.465298 -0.1048022 0.1702652 -0.05732602 -0.2142501 -0.003560544 0.01084143 -0.03540745 -5.233549 1 -40
1.442071 0.6800109 -0.2783056 0.6930171 0.6646903 0.5727081 0.4164772 0.2882452 0.1815035 0.3863688 0.6090294 0.07165891 0.5127347 0.04940356 0.4970119 0.2555812 -0.4272321 -0.06125078 -0.1869304 1.59078 -0.5313295 -0.4703472 -0.9598488 -0.2207006 -0.1362797 0.1644977 -0.7653024 -1.085548 -0.6246517 -0.5742082 -0.3656608 -0.3701992 -0.363724 -0.8239726 -0.3544254 -0.2558933 -0.303413 -0.6316909 -0.2702558 -0.3987623 -0.07590237 1.460076 1 -36
0.9062197 0.578367 -0.1586582 0.5794224 0.7394143 0.1087008 0.4080746 0.04710939 0.3892834 -0.08082691 0.7446402 -0.4946731 0.7941117 -0.1623237 0.404787 0.2698595 -0.6020818 0.179343 -1.051049 1.291654 -0.7466152 -0.5777986 -1.453394 -0.0948514 -0.5049168 0.07850613 -0.7698555 -1.477652 -0.6097181 -0.8996439 -0.4045837 -0.8516035 -0.3338631 -0.9958231 -0.3280753 -0.4640486 -0.284796 -0.7113479 -0.2472244 -0.5881621 0.1072909 7.266883 1 -32
0.685753 0.2087374 0.09197144 0.2007512 0.6787621 -0.3185156 0.2239146 -0.2824784 0.5016243 -0.4710637 0.6196986 -0.9384202 0.7706107 -0.334415 0.3102377 0.2696366 -0.6502692 0.4759422 -1.558735 0.8277672 -0.8632116 -0.5401705 -1.683965 0.1881894 -0.8167344 0.07811076 -0.5817804 -1.547441 -0.4185888 -1.042615 -0.2240235 -0.9283254 -0.08876338 -0.8606786 -0.1174658 -0.4338143 -0.07128916 -0.4925032 0.03365314 -0.4544659 0.3377728 9.216569 1 -28
0.402013 -0.3042371 0.3662199 -0.321252 0.4299705 -0.6734893 -0.07156031 -0.6392764 0.561533 -0.7214504 0.442233 -1.293869 0.6107313 -0.3529943 0.2682771 0.2837828 -0.5502905 0.7558461 -1.764179 0.3708714 -0.8453929 -0.3560651 -1.624315 0.5199091 -1.082163 0.1732324 -0.2271359 -1.302323 -0.06222062 -1.069343 0.06892593 -0.7551334 0.2622766 -0.5453885 0.1666698 -0.2893167 0.2512577 -0.190613 0.4327828 -0.08156633 0.7594833 7.997542 1 -24
0.03459011 -0.5879424 0.3519064 -0.5892379 0.1118785 -0.9889927 -0.2500874 -0.8874469 0.6409741 -0.8647798 0.3442893 -1.392472 0.4869647 -0.3191749 0.1741999 0.2949598 -0.3966653 0.8775449 -1.810724 -0.1014578 -0.7714189 -0.2173169 -1.481013 0.7230793 -1.286049 0.2769602 0.1326272 -1.034601 0.2583391 -1.143397 0.3228144 -0.6472684 0.5413801 -0.3525318 0.3808474 -0.2205314 0.5210236 -0.01291116 0.7138779 0.2250538 1.144413 6.798378 1 -20
-0.07216965 -0.4083838 0.1969501 -0.3666725 0.04077794 -0.9470089 -0.09245417 -0.6062106 0.5957698 -0.6503012 0.349583 -0.9847499 0.4600548 -0.3614536 0.06662636 0.3163713 -0.1710504 0.7809471 -1.695875 -0.5090783 -0.7779787 -0.2784308 -1.422337 0.7006446 -1.510946 0.08068717 0.2885124 -0.9894329 0.3063804 -1.353571 0.4174111 -0.7874696 0.5894195 -0.4309134 0.421269 -0.4019127 0.5695587 -0.07559182 0.733438 0.2176694 0.7825401 6.979375 1 -16
0.166132 0.07333081 0.3967892 0.1355855 0.3522767 -0.2767649 0.3141197 0.2823177 0.3447251 0.04311639 0.3619663 -0.425168 0.4334045 -0.4439523 0.1188201 0.3639195 0.184774 0.5810965 -1.426939 -0.6709862 -0.8423674 -0.4686895 -1.375903 0.565275 -1.699865 -0.3254522 0.2004371 -1.111874 0.1083296 -1.595562 0.3878618 -1.051679 0.3969916 -0.6473225 0.2922052 -0.8132011 0.3827907 -0.317756 0.5483286 -0.04754573 -0.3884529 6.894925 1 -12
0.8346137 0.5379539 0.9702646 0.5769261 0.7761829 0.735985 0.6841661 1.261835 0.1103826 0.8666412 0.3155506 -0.1111878 0.3450738 -0.5271006 0.2928284 0.4174643 0.5075015 0.4158845 -1.080046 -0.5041565 -0.9059514 -0.6446334 -1.21796 0.4683593 -1.68511 -0.5273397 -0.04051019 -1.227373 -0.1428087 -1.795039 0.2975795 -1.298403 0.03929364 -0.8385858 0.03140316 -1.304503 0.06715211 -0.6340396 0.2733842 -0.350871 -1.615871 5.625081 1 -8
1.702947 0.810396 1.522208 0.8104404 0.981893 1.465101 0.8243437 1.697094 0.1224637 1.292214 0.4255552 -0.1195742 0.4352596 -0.6061881 0.3825624 0.4710899 0.5650896 0.3638943 -0.8810771 0.07289865 -0.9987465 -0.7161819 -1.034234 0.5107021 -1.630454 -0.3577124 -0.2828282 -1.283728 -0.2927654 -1.995703 0.1745559 -1.515445 -0.2920925 -0.9387313 -0.2155008 -1.727631 -0.2100933 -0.9576786 0.04464753 -0.5405779 -2.106195 4.027759 1 -4
1.94516 0.8969817 1.824717 0.865558 0.9001932 1.523417 0.7497141 1.378841 0.4085604 1.203226 0.9342972 -0.3828139 0.9466451 -0.6116526 0.2801238 0.5153031 0.4257831 0.4907715 -0.8832882 1.124508 -1.069576 -0.6329013 -0.9272068 0.7426853 -1.712227 0.01447498 -0.3634886 -1.302825 -0.2769195 -2.121003 0.09970821 -1.57345 -0.4070037 -0.9479099 -0.3016209 -1.902156 -0.3413797 -1.166472 -0.05164446 -0.6327723 -1.561588 1.899429 1 0
1.40319 0.8761511 1.960315 0.8308038 0.6981471 1.18831 0.6354651 0.847832 0.8166972 1.065996 1.66406 -0.4497302 1.686419 -0.5720895 0.01793549 0.5184207 0.3395671 0.7459961 -0.7912202 2.236966 -1.058114 -0.4922683 -0.9078795 1.026829 -1.823682 0.1968107 -0.3348599 -1.314583 -0.1876026 -2.061932 0.04964976 -1.396442 -0.4110993 -0.9346048 -0.3404214 -1.785587 -0.4152835 -1.185879 -0.1178086 -0.7469404 -0.6452723 -0.8322163 1 4
0.790272 0.8063736 2.049109 0.7682737 0.5230253 0.9775873 0.5794755 0.7062707 1.108111 1.141437 2.184298 0.04403773 2.209936 -0.596282 -0.2572014 0.5145463 0.3298242 0.9805548 -0.5595024 2.653872 -1.035367 -0.4076139 -1.034199 1.175528 -2.000759 -0.05768411 -0.3194938 -1.345552 -0.1381024 -1.964736 -0.0750116 -1.196069 -0.470953 -0.9006598 -0.4498901 -1.589848 -0.5066671 -1.014483 -0.2173371 -0.857829 -0.2720421 -2.275209 1 8
0.5437551 0.6812134 2.181845 0.6431797 0.3646362 1.049463 0.5091488 0.8542739 1.207425 1.067298 2.302479 0.6610712 2.300531 -0.6305231 -0.3749581 0.5822953 0.2077391 1.148537 -0.5556557 2.163969 -1.087221 -0.3021596 -1.329902 1.192064 -2.359138 -0.58109 -0.2990385 -1.396592 -0.08425044 -2.059665 -0.2302489 -1.204217 -0.5268943 -0.7999249 -0.5208018 -1.541273 -0.5449889 -0.7257762 -0.2528743 -0.806749 -0.3824005 -1.064515 1 12
0.7448359 0.5713134 2.322388 0.5069258 0.2389722 1.256268 0.431115 0.9651081 1.169678 0.7051587 2.171888 0.7552385 2.108172 -0.5757057 -0.3049235 0.7132844 -0.04814759 1.288289 -0.8768265 1.332099 -1.226256 -0.1437815 -1.64333 1.198552 -2.681669 -0.9531828 -0.3011 -1.491379 0.01554923 -2.316815 -0.2915745 -1.382379 -0.494227 -0.711399 -0.4535341 -1.652801 -0.4829629 -0.5263075 -0.2044584 -0.6143137 -0.4830884 1.365305 1 16
