Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
0.5418587 -0.3807079 0.9023321 -0.5000682 -0.404457 0.6263033 -0.9918369 1.537875 -0.3294243 0.7155381 -0.2407966 0.5526537 -0.3360205 -0.4145362 -0.1317686 -1.244329 0.02182424 -0.3910055 0.3529786 -0.5437362 -0.07274595 -0.2389678 -0.07459477 -0.5596346 0.1819769 -1.329905 0.1681083 0.2041538 0.1588919 -0.05085582 -0.5905157 0.4027244 0.06875327 0.7253969 0.05708561 0.03083086 0.0728468 1.316799 0.4703731 1.545291 -2.217511 0.3887863 1 -84
0.2235339 -0.2873139 0.7189094 -0.3774135 -0.4225195 0.6007021 -0.989432 1.499792 -0.1766597 0.8760107 -0.5095026 0.6160415 -0.647167 -0.3717109 -0.1337787 -1.157327 0.3366095 -0.360956 0.4892243 -0.9269419 0.04050415 -0.2643349 0.1010993 -0.5851018 0.2855005 -1.28875 0.06143518 0.2893353 0.05627792 0.2420634 -0.602302 0.6131078 0.0989199 0.6799963 0.07293428 0.3288549 0.1025864 1.415722 0.3659892 1.292005 -2.013346 -0.2926159 1 -80
-0.234767 -0.4007914 0.3464184 -0.4654548 -0.5553615 0.3886616 -1.03969 1.142762 -0.107952 0.7401518 -0.6112655 0.3248807 -0.7510531 -0.3862189 -0.2061882 -1.170722 0.4408102 -0.4092711 0.3481443 -0.9641817 0.07588687 -0.3389891 0.2014274 -0.5400633 0.4233012 -0.9792896 -0.08039405 0.3298449 -0.06824619 0.5905817 -0.4688699 0.7627569 0.1858383 0.6977108 0.1689365 0.715193 0.2254767 1.411979 0.3091947 1.034559 -1.623198 0.5373736 1 -76
-0.3008013 -0.495415 0.2336382 -0.5613359 -0.6663482 0.08364971 -1.057992 0.7447067 -0.06191567 0.2774232 -0.4145904 -0.241404 -0.5126721 -0.388231 -0.3083754 -1.076087 0.2893158 -0.4406076 -0.04097974 -0.6663891 0.03646177 -0.357081 0.123216 -0.3904672 0.3317283 -0.4265436 -0.21428 0.3047155 -0.155929 0.7193254 -0.300875 0.8211985 0.1918376 0.7201623 0.2462137 1.059884 0.2921007 1.258085 0.2885131 1.027955 -1.202288 1.230494 1 -72
-0.009085774 -0.4116088 0.4580476 -0.4958445 -0.6973881 -0.1802663 -0.9701055 0.4423199 0.1953796 -0.2344824 0.1216526 -0.4738828 0.08753846 -0.3774385 -0.391272 -0.8663815 0.04245704 -0.3920882 -0.2959714 -0.05810398 -0.06449749 -0.3459856 -0.08298016 -0.2211806 0.06796908 -0.01623045 -0.3516684 0.1777308 -0.2444235 0.5369478 -0.2890766 0.7613996 0.02836584 0.5868838 0.1318211 1.137977 0.1573346 1.02372 0.1746595 1.116875 -0.6582705 0.8790817 1 -68
0.176567 -0.2418796 0.7359594 -0.3432025 -0.6218662 -0.3037613 -0.7542928 0.2050801 0.5491486 -0.4817754 0.7415503 -0.2298447 0.764118 -0.4010906 -0.4093276 -0.66555 -0.1068587 -0.2732511 -0.1575132 0.6471038 -0.1604259 -0.4022813 -0.2231128 -0.09917898 -0.02234883 0.1728601 -0.4999712 -0.006162329 -0.3902122 0.4074535 -0.3882547 0.7607282 -0.1931652 0.3086 -0.1093947 1.077207 -0.07629908 0.8556816 -0.02483837 0.9686546 -0.09744616 -0.6874134 1 -64
0.0710907 -0.1382927 0.7871065 -0.2372487 -0.435906 -0.2508087 -0.4390139 -0.005996317 0.6550909 -0.4282191 0.9954204 0.06136676 1.062522 -0.4400613 -0.3082039 -0.502572 -0.07307699 -0.1329513 0.1546102 1.035473 -0.155908 -0.5195009 -0.1568581 -0.04026614 0.1823864 0.1766424 -0.6367931 -0.1257315 -0.5664114 0.5597345 -0.4695616 0.8469844 -0.3534431 0.0521513 -0.3002475 1.082523 -0.2528192 0.7596638 -0.2213685 0.5358539 0.1747973 -2.002067 1 -60
-0.1031932 -0.01396751 0.5101178 -0.07856872 -0.1896898 -0.07636207 -0.1193232 -0.2540488 0.5133596 -0.3060767 0.7667635 0.03088501 0.8541725 -0.3971844 -0.07799774 -0.2878458 0.06415938 0.005106162 0.2536487 1.018793 -0.06927639 -0.540067 0.02320138 -0.02135636 0.3895838 0.1740061 -0.724771 -0.146898 -0.6445249 0.7157263 -0.4790975 0.7935766 -0.4351253 -0.09383862 -0.4011338 1.050798 -0.3437993 0.5490875 -0.3719322 0.0879592 0.3125658 -1.937408 1 -56
-0.2712674 0.18445 0.08200102 0.1650485 0.06276179 0.07218046 0.08604196 -0.721537 0.3791583 -0.3604053 0.36192 -0.4311985 0.4152217 -0.2210928 0.1721418 0.04234708 0.1570792 0.1388381 -0.04928193 0.7789427 0.01611587 -0.3481376 0.09460007 0.01987705 0.2722451 0.4145883 -0.6790252 -0.1440906 -0.5246139 0.5732742 -0.3299081 0.5056697 -0.3298838 -0.1545759 -0.3476026 0.8287516 -0.2745261 0.1454738 -0.381813 -0.1076761 0.8249926 -1.117095 1 -52
-0.4252547 0.2325719 -0.1728034 0.2405353 0.2799672 0.1297942 0.1527018 -1.272904 0.1912629 -0.5429119 0.01414625 -1.074861 0.02101739 0.03257011 0.3148074 0.3921028 0.19393 0.2486814 -0.5648507 0.2920732 0.08813666 -0.0450194 0.04197001 0.08333299 -0.01350143 0.4761379 -0.4987709 -0.1580507 -0.2888486 0.2643227 -0.07068206 0.131607 -0.01954217 -0.2041183 -0.09818008 0.5257556 -0.02463344 -0.2939499 -0.2162407 -0.1087538 1.460456 0.2859698 1 -48
