O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-2.106595 -3.074428 -2.938271 -2.630262 -2.433753 -2.549708 -2.469655 -2.854308 -2.657485 -2.973907 -0.8695673 264 264 264 264 264 264 264 264 264 264 264 17 2
-4.337205 7.226568 0.7291726 -1.532331 -2.907592 0.8056177 -2.803813 -1.750718 -3.112599 -0.4281276 -2.584429 248 264 264 264 264 264 264 252 248 260 248 23 2
2.248732 -0.1820405 1.051312 4.958618 5.100673 -6.939204 6.598281 -0.3698187 -0.4848855 -1.559259 4.686387 264 248 248 248 252 264 256 248 248 248 260 24 2
-1.145971 -2.030164 -1.707859 -0.4887828 -0.8243165 0.7546071 -0.341144 -2.656992 -1.782515 -1.902945 -2.040582 248 248 248 248 248 248 248 248 248 248 248 26 2
-0.8122256 -7.649452 -3.363222 1.229044 0.4642431 -0.1751677 1.070648 0.5747117 0.2545135 -0.3205269 1.726378 264 248 256 264 264 264 264 260 260 264 256 27 2
-3.141385 -0.05307643 -1.602329 0.3635451 -1.552662 0.2555964 -0.840363 -3.774052 -3.789989 -3.847141 -3.521225 248 264 248 252 248 252 248 248 248 248 248 28 2
8.549288 -4.228929 2.346268 15.10706 8.408886 16.2055 6.481732 -6.32563 -6.594203 16.42691 -6.436464 264 264 264 264 264 264 264 264 264 260 264 29 2
0.9116532 -2.257099 0.5139241 4.618039 2.345406 3.834466 1.171165 4.394604 1.138256 2.019918 1.198875 256 248 248 252 256 252 264 252 256 252 256 30 2
0.6317376 -0.130399 0.04286905 2.118672 2.217873 0.4819371 4.209718 -1.697935 0.6173525 -1.699074 2.272701 248 248 248 252 252 264 248 248 248 248 248 31 2
-1.228002 -1.01737 -0.6317471 4.307597 3.435856 3.285273 3.540098 -1.407458 -1.124038 -1.294987 -1.36082 248 248 248 252 248 252 248 248 248 248 248 32 2
3.908536 4.427816 4.035684 -1.064329 0.7190524 -0.8464518 1.808995 3.845647 3.795186 3.899173 3.859984 248 248 248 260 256 260 252 248 248 248 248 33 2
-1.800466 0.3332368 -0.6630077 -0.3196649 0.6607074 2.805431 -0.5016149 1.20213 -1.75387 0.6400054 -1.798286 264 256 264 264 248 256 248 260 264 260 264 34 2
0.1824035 3.577303 2.001278 -1.959971 -2.15538 1.457519 -2.741942 4.338839 3.398211 1.728186 2.914552 248 264 252 252 248 264 248 264 248 252 264 35 2
-2.592346 1.4801 0.3486237 -0.3184597 -1.391441 -1.394305 -1.178499 3.296466 1.32762 -0.1223525 0.6950943 248 264 264 252 248 264 248 248 264 248 248 36 2
3.807971 1.783009 2.60566 1.469575 2.761649 1.668128 4.438424 1.171999 1.230182 -0.401125 1.337408 264 260 260 264 264 256 264 248 248 248 248 37 2
1.688784 -3.219275 0.07634844 1.21548 0.8231143 1.420463 0.7438087 3.076355 3.047197 3.157347 3.105713 260 248 248 264 248 264 248 252 256 252 252 38 2
-3.79349 9.700294 2.156444 -3.343908 -4.886083 -2.66766 -4.836083 -2.669994 -2.789279 0.935285 -2.661019 260 256 256 248 260 264 260 264 264 264 264 39 2
-2.544861 0.9206959 0.9480597 1.313489 -2.033764 0.6688859 -0.2374131 1.953149 -0.5669153 1.006093 1.918586 248 256 256 248 264 264 248 264 264 260 256 41 2
-0.6034694 0.9747379 -1.392539 6.294872 2.777896 6.208296 3.352685 -4.273165 -0.6169373 -2.212052 -2.001969 264 264 256 264 264 264 264 264 264 264 264 42 2
-5.779538 -2.252968 -5.03287 -22.53568 -23.99467 -16.15854 19.28307 0.09991281 -0.07817063 -3.264973 -0.1971827 264 264 264 248 248 264 264 248 264 264 264 43 2
2.530401 2.069389 1.86491 -0.141318 -0.1400419 -4.084443 0.08129072 0.8900134 3.100239 0.8389885 2.943073 252 248 248 264 264 264 264 252 248 252 248 44 2
0.05685301 -3.138659 -2.059862 0.1396075 0.7766637 -0.2737086 0.08751808 -5.348433 -5.476458 -3.481295 -5.244822 264 248 248 264 264 264 248 264 264 264 264 45 2
-5.471167 3.876368 -1.607134 -2.280644 -4.627362 -1.869581 -3.364117 -3.807076 -4.755796 -2.710743 -4.230589 264 264 264 264 264 264 264 264 264 264 264 46 2
