O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion artifacts
-27.56588 19.32853 6.314002 -29.90982 -17.32954 32.88999 -25.56815 2.908115 14.44407 16.97911 33.73309 38 1 0
16.30075 40.41619 6.81618 18.21835 -18.33248 -31.31083 -16.45839 42.94408 39.7194 38.97552 32.68803 38 1 0
15.42998 -2.646565 31.14903 16.25009 28.69954 23.53645 29.86813 0.7361059 -0.6331328 -0.6903109 -8.341097 38 1 0
5.565302 -41.12566 -43.41322 3.563591 -25.5375 22.39602 -32.26855 -43.01147 -42.28089 -41.69931 -45.33829 38 1 0
-7.582129 14.00635 24.52955 -2.954232 -25.26995 -39.23424 -25.81517 16.92695 17.30389 14.49914 11.74942 38 1 0
-329.1912 74.4759 56.24008 -347.2558 56.65431 82.24551 82.97677 82.96118 87.80598 85.45553 56.68094 38 1 0
14.09339 -33.41318 8.765347 -5.476169 33.0259 26.18902 25.04417 -33.04053 -31.77876 -30.28187 -19.47242 38 1 0
-0.02057616 61.8311 -17.91049 14.57089 -46.15421 -22.76759 -54.83688 45.08867 47.12718 47.29377 66.95059 38 1 0
-7.756749 -20.15418 7.218718 -9.619257 -24.64595 8.068753 -30.49811 -14.85237 -16.27592 -16.50491 -18.32601 38 1 0
-14.32303 -16.12793 -5.456207 -13.93909 -7.07826 1.782702 -6.341595 -16.82128 -16.06916 -16.36102 -15.32059 38 1 1
17.79501 8.889485 3.05682 19.23209 14.36236 24.17798 10.6529 8.067349 8.563271 8.132565 7.13215 38 1 0
2.440685 -10.03691 -17.30143 2.163762 -8.799237 7.04368 -11.97299 -9.272679 -9.904912 -9.973431 -8.733274 38 1 0
-10.40591 11.3916 2.17642 -10.78181 5.307478 -1.232821 5.571043 10.31174 10.3628 10.707 11.7559 38 1 0
31.93351 8.247123 14.57607 31.07364 19.86516 -3.118155 16.09888 9.207657 9.168403 9.105444 6.118071 38 1 1
25.96645 2.922065 -12.08077 28.663 -11.96846 0.1091392 -12.57157 1.443927 1.632612 0.2212335 -0.3152342 38 1 0
12.86401 9.703941 11.68878 14.58515 14.31308 12.41362 13.34467 10.09373 10.26762 10.45568 9.243464 38 1 0
-12.80435 4.015304 -5.58455 -13.35391 -7.308908 -5.368942 -7.728109 4.738123 4.440684 4.283115 5.381067 38 1 1
-3.649055 8.983657 -0.4843006 -3.950981 -5.04212 -6.485202 -3.338216 9.130898 9.247301 8.913225 11.47734 38 1 1
-12.48198 10.68105 5.19844 -12.4136 -5.144268 -10.50635 -6.682544 9.83691 10.09436 10.87601 10.35261 38 1 1
-37.81883 -23.38688 -17.09531 -40.07872 -3.60732 0.6935427 -3.891145 -25.584 -25.03652 -24.8266 -23.94707 38 1 0
-111.5324 -35.82949 -94.75423 -110.6156 -67.80572 -34.06736 -94.50578 -38.46222 -107.552 -105.0462 -158.0844 39 1 0
49.10007 22.45521 63.31633 44.38881 21.04193 0.2108326 -2.853405 21.16779 -8.920654 -8.706382 -61.24666 39 1 0
-61.41127 -20.27788 -266.7788 -61.71375 -3.925371 -92.13664 -48.02861 -20.8571 -57.55484 -55.84979 -129.0645 39 1 0
-96.49527 -202.1596 192.5752 -91.92072 -83.5779 43.18879 -57.85046 -197.1278 43.40942 43.72926 62.45535 39 1 0
30.98011 -67.54937 138.9575 33.02303 -13.15772 19.55195 -14.83119 -65.56499 16.52828 16.40853 98.13129 39 1 0
69.80214 65.50291 7.85895 66.88855 59.4997 -46.6176 95.05511 66.37741 64.88082 64.34986 114.0619 39 1 0
-11.33733 29.10276 -65.13941 -11.75977 1.077465 -30.50005 1.556836 29.64321 1.220938 0.9821908 42.46028 39 1 0
-12.06105 -49.3962 -52.32693 -14.17282 51.25183 -41.39381 -39.15359 -47.40907 3.830044 4.517615 41.97015 39 1 0
28.66741 4.681869 21.97662 29.38767 52.92547 90.33895 8.679063 5.259823 -30.1135 -30.06433 -68.65936 39 1 0
-0.1796182 11.11809 15.31536 -0.08886067 -6.231375 -33.13258 -1.349844 10.98017 -19.12792 -19.07958 10.11494 39 1 0
-32.17533 -11.39187 -2.516455 -32.70253 12.80943 -16.76776 5.221716 -10.52451 3.017749 3.485509 -2.531036 39 1 1
-6.617193 -37.01598 1.207399 -6.711004 -26.28104 -28.12698 -6.339569 -37.98029 -8.889575 -8.454587 -12.86209 39 1 0
32.14366 6.14295 12.24945 33.23075 59.23581 36.9155 15.31653 5.879476 34.6643 34.20313 8.14706 39 1 0
-6.180078 11.05696 -19.55232 -6.690065 17.06344 11.21869 -14.96544 9.936964 -11.52522 -10.64322 -34.52701 39 1 1
12.40857 40.48616 66.08712 12.21004 -38.1861 13.43307 20.25736 39.57004 3.587867 4.739443 11.58671 39 1 0
-23.15675 -15.56403 -24.08185 -22.91117 -25.49904 -37.90813 -24.91259 -14.87114 -30.85367 -30.59283 -40.46873 39 1 0
23.53476 42.16373 48.92527 23.1713 42.6794 35.71631 23.75261 39.56216 -2.743948 -1.854418 20.62518 39 1 0
26.43913 -1.832461 -3.689907 25.07191 -7.149969 44.7127 16.18503 -1.862972 -25.97196 -26.41324 13.36841 39 1 0
26.40629 -65.06142 69.68146 27.80176 -16.01883 113.3537 49.35481 -64.48075 46.19661 45.60509 74.4398 39 1 0
-25.36798 -31.00675 -7.686688 -21.47315 -80.88342 -88.79157 15.99294 -29.30934 5.680469 5.552859 -6.53016 39 1 0
30.36078 99.53606 14.32786 29.9708 16.61253 -70.70071 -1.575768 99.45366 -18.15669 -18.50727 -19.8484 39 1 0
-40.55751 -51.29604 -165.3501 -49.49514 142.6646 174.2265 2.855211 -53.42337 -7.940952 -5.838123 36.98657 39 1 0
-11.27519 -71.83058 17.99566 -10.31132 -51.21973 -29.25034 -38.03523 -72.68334 20.62163 21.21839 -19.69749 39 1 0
44.32659 34.93299 -9.53839 43.68222 24.31482 55.08687 51.01466 34.14849 37.46464 37.68621 23.56495 39 1 0
60.04205 40.49171 31.63991 61.76023 -2.86737 81.9239 30.35028 38.80733 -21.96925 -21.72369 -15.57082 39 1 0
-1.176882 27.28965 11.79727 1.200093 -39.82275 9.813697 8.686889 27.4715 12.99481 13.2587 5.230695 39 1 1
-8.089715 -18.97394 -45.08377 -3.609699 -74.80556 44.72199 19.26706 -20.42038 16.90421 17.82726 16.20375 39 1 0
-23.38964 -1.13463 -17.92886 -26.36649 133.0396 36.93675 3.440187 -0.3884113 22.26673 23.15338 86.65781 39 1 0
-53.1129 -20.22494 -79.44882 -61.57949 17.18629 -8.384181 -5.534638 -20.20748 -40.61743 -41.43569 -54.24327 39 1 0
-47.04621 5.286864 -66.71964 -47.15834 -13.62021 28.41772 -25.76382 3.848562 -30.50444 -30.17899 -57.46416 39 1 0
27.16422 47.79428 24.67455 28.7209 -2.01703 23.05904 25.77064 47.81501 7.132958 6.306147 2.896711 39 1 0
15.62445 -8.052418 -2.725627 18.15498 -20.90506 32.02424 54.26164 -7.666943 16.42553 16.14645 14.78661 39 1 0
6.772024 19.92504 -7.170783 7.562129 -62.59605 7.466069 4.777906 18.80894 -27.74934 -27.3875 -22.93497 39 1 0
21.27987 51.61303 26.65612 19.41833 91.68126 24.55021 5.001524 52.10781 32.4994 31.60497 40.56601 39 1 0
-3.650217 -13.78396 6.371141 0.8727452 -64.78452 18.37636 5.383363 -12.87281 28.71127 28.69506 12.66332 39 1 0
-11.88406 -274.8976 -28.81277 -5.813782 -16.77888 -39.4269 -73.87463 -265.9413 56.87971 58.40008 16.53236 39 1 0
23.47268 89.24413 -31.00832 19.34967 105.1005 11.2261 9.662583 84.57381 -41.10796 -41.00668 -10.77701 39 1 0
19.20152 5.51949 7.834304 18.06268 43.24231 20.33963 23.5909 3.77809 8.679073 8.335959 -15.51209 39 1 0
-37.82647 -32.55045 -61.06003 -37.97992 3.161714 25.124 -6.099686 -31.1281 -33.0555 -32.99405 -35.69498 39 1 0
49.41691 31.77128 50.17061 48.09551 79.67207 44.1263 28.01601 30.30529 48.1823 47.81465 19.34906 39 1 0
-9.3719 3.458092 5.743024 -8.818493 -27.68309 -35.0282 -24.60409 3.792684 2.917628 2.598147 -4.770624 39 1 0
14.3967 11.60794 1.55631 13.03714 46.02304 -3.990926 5.917499 12.9597 23.81142 22.40744 2.505755 39 1 0
-9.401311 -12.20136 -11.82459 -9.412412 13.10615 -44.82784 -17.99154 -11.15825 13.03252 11.80194 17.77364 39 1 0
-23.38599 33.71409 15.82349 -24.4487 -51.54903 -14.81551 -1.767441 32.90976 -20.40627 -19.28216 -7.090209 39 1 0
15.83831 -28.60683 -4.787963 14.82438 34.99592 4.058477 41.37935 -24.88222 -9.97398 -10.4656 30.77222 39 1 0
-32.20397 -26.7661 -22.52497 -30.66434 18.19644 -5.557204 -28.01118 -25.34747 0.785165 -1.091804 25.32886 39 1 0
71.10659 32.96357 160.4153 72.20151 -95.77444 119.67 60.31945 32.14677 71.78476 64.81978 27.04549 39 1 0
23.78423 18.99059 33.07822 22.7148 -44.77135 28.70856 -75.71513 17.11314 5.202282 6.395182 65.85607 39 1 0
-259.0071 -79.4451 -208.3581 -258.8334 142.9398 -212.0212 -162.1212 -84.68503 -88.77377 -80.43053 -108.3702 39 1 0
-91.36737 42.10419 -2.412915 -88.56847 58.89566 -176.2699 13.98812 45.22301 71.36271 69.38497 31.3506 39 1 0
-38.43559 34.82117 -13.91285 -44.73478 -16.56304 -84.60648 24.63208 33.40971 10.57625 10.07577 -11.7853 39 1 0
75.11423 68.3047 100.8038 78.43318 111.2879 -3.328844 1.040112 68.91652 65.23309 65.53976 75.56899 39 1 0
1.504742 -8.175991 -6.327785 6.903511 -31.43774 83.39671 -4.750038 -7.517527 -4.184933 -3.883911 -33.20717 39 1 0
-12.80908 -30.29149 -6.64528 -11.5434 0.2236675 -11.42007 0.1641852 -29.66577 5.421721 5.461836 33.56335 39 1 0
26.36978 36.05159 44.94685 24.98298 7.422303 -34.41423 6.258988 35.6759 1.542063 1.389713 -8.827121 39 1 0
-0.68752 17.18223 17.47716 -1.439383 -31.41196 -29.24007 22.15452 18.86761 -17.4681 -18.12949 -40.11871 39 1 0
5.363921 -16.87875 23.94075 4.362098 4.608517 -45.69669 6.031542 -15.30696 -6.912834 -7.011705 -10.61161 39 1 0
1.004712 1.035535 16.43787 0.8503733 -0.7260181 -1.380677 -7.253358 0.6341929 -21.2499 -20.65691 -10.44699 39 1 0
-21.8788 -9.809867 -15.87073 -23.59192 -34.8517 -32.96775 20.71634 -9.158689 -2.306979 -2.283127 7.01925 39 1 0
8.292134 9.018159 27.72336 8.014148 23.93074 8.57037 25.86125 8.196139 17.05889 16.64066 28.18371 39 1 0
41.21704 -5.087585 20.05747 39.81425 56.5455 62.45512 4.305493 -5.868536 6.628058 6.666223 4.153782 39 1 0
-10.95638 0.4416638 -15.74244 -10.24273 -33.77885 -42.76521 -43.88469 0.2974524 1.355181 2.963008 14.87496 39 1 0
17.02286 17.78616 4.029348 17.15892 31.61545 14.24865 2.849227 17.56481 7.570807 6.588064 0.05258777 39 1 1
26.52024 42.29373 41.01663 27.4086 17.02671 -8.561469 21.8306 39.84682 20.97761 22.21443 20.96124 39 1 0
36.19827 26.54848 36.67872 36.92163 -12.20625 -28.12606 -17.10238 26.76498 6.944009 6.960623 -14.05695 39 1 0
-12.21333 14.24987 -15.63453 -12.47294 -12.66541 1.784743 8.203382 12.83417 -6.212252 -7.250799 -6.37115 39 1 0
-20.48486 -26.33571 -7.006252 -21.16559 -9.128368 29.7829 12.33681 -25.23253 -28.50385 -28.52636 0.7070076 39 1 1
-9.125955 -14.88371 -34.73218 -8.787805 14.52403 47.03931 15.66015 -16.06533 -12.89377 -12.57664 15.97624 39 1 0
-19.16901 -10.358 -26.87416 -17.2854 -38.54781 34.77104 -4.526862 -10.86574 -11.28872 -11.20054 -35.02734 39 1 0
-0.001892408 -8.199768 -8.524736 0.2260525 3.666457 22.22252 13.6505 -8.959033 -10.6073 -11.4011 -8.824785 39 1 1
-1.763069 -21.78172 -3.829625 -2.167989 5.714996 -40.213 -5.137112 -21.36543 -6.395103 -7.441874 13.96945 39 1 0
24.46511 -6.767062 10.83516 25.13356 -50.49111 17.20168 -1.545143 -8.116039 -17.94972 -17.42893 -21.93671 39 1 0
-14.89576 0.965035 15.17941 -15.48013 -7.461612 3.720411 -3.339753 0.9576909 -2.181126 -1.785645 -10.52038 39 1 0
-23.93648 -18.27639 -10.34117 -25.39157 -43.96449 -51.40561 -11.64255 -18.59836 -36.91528 -36.72758 -17.64085 39 1 1
75.00043 -8.711901 -29.72748 71.69697 64.34946 -14.52511 -16.512 -10.57629 21.88583 21.94422 32.34661 39 1 0
-29.31456 -5.010973 5.956722 -25.84475 1.579314 45.25589 -37.74663 -5.092778 7.94675 6.498395 -9.659276 39 1 0
-43.57673 -14.7473 -61.798 -41.29991 -100.2936 21.69424 -18.43759 -15.94805 -18.2298 -18.65071 57.95014 39 1 0
-3.774548 7.856583 17.21955 -5.222049 -4.66758 -55.19898 13.38113 8.379745 5.158532 4.31103 -37.03078 39 1 0
-49.55306 -32.33096 -102.3545 -50.58128 -150.1232 71.36203 6.899831 -33.26878 -88.20007 -86.42981 -97.50146 39 1 0
8.20747 10.1284 41.50606 7.036479 47.75986 48.09982 34.93903 9.781793 3.328472 2.542516 8.599456 39 1 0
38.58687 -85.0584 -10.74474 38.74602 281.3845 9.730701 -82.56805 -84.81021 28.62556 30.46309 90.26938 39 1 0
-4.524713 3.740281 -37.40002 -3.85329 -74.98137 70.73809 -12.34707 4.409613 5.140565 5.703012 18.39157 39 1 0
33.38247 13.0968 -25.21687 33.16521 -47.26211 12.87152 -12.48901 11.24984 6.143908 6.995314 -83.4751 39 1 0
-9.158083 -12.77721 -26.61839 -9.207691 -53.74551 13.50488 20.28625 -12.24574 -27.72543 -27.77133 -22.06472 39 1 0
-5.904315 11.18843 6.923848 -7.126718 13.16643 -22.11646 12.28273 10.8979 15.34612 14.80093 -5.847269 39 1 1
-2.284236 -28.22425 -20.57692 -4.147476 19.32505 25.40008 -0.9663552 -27.61471 -8.640779 -9.258354 -3.597488 39 1 0
14.59282 17.74405 62.05757 15.84931 94.49173 83.23079 13.76833 18.6123 53.80194 55.88131 85.84757 39 1 0
71.19447 17.60924 53.8228 70.80856 -133.8503 -64.40721 2.548764 19.10741 -45.48323 -46.24027 29.74922 39 1 0
6.217651 -5.678549 -1.59715 4.975045 6.383677 27.65632 40.02143 -6.182253 13.30025 13.45967 -0.8941724 39 1 0
-11.07712 -16.91232 -10.92987 -11.03006 -0.07828215 -24.84457 -6.476394 -17.10187 -13.60357 -13.59636 -13.78636 39 1 1
10.71191 19.23032 14.27796 12.37827 13.15231 2.093392 6.240425 25.58706 25.63163 25.23879 0.3609308 41 1 1
5.107519 8.443783 3.07442 4.712256 6.320615 -6.994727 7.488513 4.233554 4.500306 4.404238 12.73994 41 1 1
-1.775921 0.9956901 -1.818606 -1.125644 4.262122 -1.941414 -2.598006 -1.089685 -1.446356 -2.346414 -3.641359 41 1 1
-4.31831 0.9378 -2.428491 -12.58321 -2.807219 -3.27939 16.22628 -2.221118 -2.52377 -1.03896 9.625383 41 1 1
9.191518 27.47423 18.28391 0.1306506 -11.46283 -22.14606 -9.396464 18.89841 18.69775 16.19677 23.43381 41 1 1
24.51053 29.73522 29.90996 20.17148 16.69591 6.528713 14.38051 31.75316 31.59616 30.23739 27.52728 41 1 1
20.92853 21.22259 23.65552 10.51516 16.18029 -1.946633 21.43715 8.3755 7.538666 5.868794 12.44889 41 1 1
-8.161153 -15.71773 -16.68209 -13.41553 0.1241824 16.62923 33.29968 -12.58403 -11.99219 -11.34592 6.455494 41 1 1
-1.054056 -2.249191 -2.612253 5.62399 -4.822532 -1.885308 -1.177931 -4.881835 -5.346274 -4.108889 -4.691093 41 1 1
11.70149 1.715075 0.8106039 18.08728 19.16494 10.83385 6.090758 0.1640284 -0.1258721 -1.073695 -1.365118 41 1 1
-17.34369 -9.95622 -15.83215 -8.599891 -9.955906 -12.95899 -30.17527 -5.748548 -6.978423 -7.835133 1.647839 41 1 1
-16.31385 13.27426 -2.163439 -19.87796 -18.6545 -30.89416 -10.46302 10.80242 11.43053 9.899728 14.86397 41 1 1
-10.73676 4.435297 -1.107392 -4.162716 -22.90056 -13.14608 -15.85947 -0.3180989 0.6972944 -0.06320601 6.281262 41 1 1
24.20781 19.62403 13.85546 24.1648 80.20258 2.955549 90.7913 10.54679 3.703493 10.65414 46.77423 41 1 0
-9.465652 0.01104021 -8.256407 -6.740724 -25.40365 -4.427336 -26.58233 -4.405043 -4.529103 -5.700452 4.304604 41 1 1
3.630284 -3.038596 -2.73733 -0.5676548 -6.645391 5.789301 -1.745929 -2.936215 -3.282981 -3.0683 12.88942 41 1 1
-3.263306 -12.52599 -11.76055 -10.57515 -9.7249 -9.16222 -3.539658 -12.33241 -10.62504 -12.31559 -5.982491 41 1 1
22.53311 25.92625 21.29106 23.86459 13.54679 -12.34571 -3.498307 19.77929 18.57531 15.96625 6.194415 41 1 1
-0.1635638 11.10428 10.1962 4.669685 -12.37263 -15.38433 -3.885397 -3.363639 -2.38458 -3.899122 -10.79227 41 1 1
-3.509644 -10.35283 -14.74497 1.520189 6.719087 9.105093 8.498257 -13.02697 -11.47376 -13.1168 -15.21783 41 1 1
-23.46629 2.585729 -1.642125 -2.555555 27.16585 -19.80632 10.68079 75.29531 67.77204 79.1384 69.66306 41 1 0
7.513771 0.06558464 6.017531 5.471041 0.7160709 -12.76852 8.555673 0.662881 1.054202 2.320821 -13.15253 41 1 1
-29.54772 -19.70722 -23.90178 -42.00594 -13.67858 5.371332 -5.518968 -41.6071 -42.57939 -43.73035 -31.09787 41 1 1
4.22485 -3.602098 4.105126 13.98615 -0.7985493 2.049005 -20.88095 -8.883557 -9.125448 -12.83238 -19.68719 41 1 1
-7.314489 -22.46526 -22.07421 4.977789 3.662508 2.274357 -14.91136 -19.34475 -18.62675 -18.38765 -17.90452 41 1 1
31.46973 30.7563 29.9685 19.08347 15.46895 3.733191 29.30746 22.36903 23.45037 22.48338 30.33611 41 1 1
10.20912 9.572997 5.492094 9.789378 6.751785 7.648145 1.482629 3.936764 3.281007 1.579537 7.337011 41 1 1
3.255837 10.97127 7.465132 -0.5949811 -3.306273 -13.5797 4.253928 3.073721 3.108099 2.821881 1.330522 41 1 1
-11.49147 -21.6776 -19.04842 -7.397915 -9.030773 -4.566822 -5.898555 -14.42158 -14.20637 -13.57949 -10.62465 41 1 1
-19.5048 -19.60762 -23.17772 -14.90091 -3.141714 -5.136236 -2.542202 -13.65844 -13.74095 -13.48573 -14.02997 41 1 1
12.65889 -8.444912 -1.862219 20.73022 28.94579 32.28396 9.568492 -5.17871 -4.99396 -4.315519 -8.896224 41 1 1
1.015706 18.24533 2.990827 -2.517586 -1.014237 -3.734571 -4.581767 13.85437 12.65436 12.49286 1.368447 41 1 1
-4.088388 7.979191 -2.202179 2.165823 3.815372 5.711285 14.17692 6.53264 5.082844 4.813983 7.519086 41 1 1
-24.29923 -24.26166 -31.65658 -6.203582 -11.79844 -6.328717 -35.68383 -13.99598 -14.50759 -12.44659 -24.29923 41 1 1
8.42886 -7.351075 -4.14585 7.627737 8.675592 3.089888 9.088263 -0.5440375 0.1267294 -0.4465893 2.473382 41 1 1
-1.237609 -4.903418 -6.298685 -13.36235 5.27878 5.916134 24.43742 -1.517761 -0.1972316 0.546881 17.13123 41 1 0
4.552461 3.980388 1.017334 5.720194 20.32082 32.32439 17.48272 12.13162 12.87796 14.05251 8.495494 41 1 1
8.659149 10.13929 1.225646 6.938529 19.1207 17.03061 14.00887 8.375992 8.725009 8.780944 18.15393 41 1 1
-24.0353 -20.33807 -29.71647 -9.995067 -8.282729 -8.292055 0.1303152 -9.811557 -8.471473 -7.43223 -6.189846 41 1 1
-11.54244 -4.206728 -8.61347 -19.24907 -19.57099 -25.48215 -2.23615 -7.577036 -8.460241 -10.23106 15.50821 41 1 1
10.83817 22.23025 15.09379 15.21771 19.51022 10.90551 18.60267 12.11856 9.754749 9.853788 11.9642 41 1 1
-6.308299 -11.14576 -9.974976 3.733102 4.92627 7.02629 -17.99626 0.2588449 2.603589 1.871429 -6.299193 41 1 1
2.093786 -12.64444 -9.140866 3.74699 11.74284 4.632027 21.2148 -0.7941997 0.5803186 0.5528024 -10.74998 41 1 1
-1.067826 38.44928 -24.04339 1.54877 -8.699078 -26.12321 -42.52212 -10.30003 -15.05852 -11.86047 19.82832 41 1 1
-1.371969 -15.72569 -8.699074 15.47748 16.95211 24.41086 -12.14247 -14.63911 -14.49323 -15.00131 13.01558 41 1 1
1.742449 11.77169 2.511156 -5.589995 4.514879 -9.340877 18.78106 14.63213 14.3556 14.00913 20.08709 41 1 1
9.991409 21.58484 10.61674 -0.6414266 11.32333 0.03183037 15.7849 22.29774 22.14437 22.1367 20.87874 41 1 1
-3.721613 -6.361975 -3.113482 -5.961412 -1.834814 3.612707 -7.953341 2.808288 3.157395 2.250128 4.743995 41 1 1
-3.914296 -13.06296 -12.55358 -1.024185 5.890753 12.11229 -4.030082 -2.214332 -2.424264 -2.515198 -3.321409 41 1 1
14.93185 4.809898 7.636453 31.13243 17.71502 -0.7194096 -10.8448 14.89268 13.10889 13.17871 -13.83808 41 1 1
16.90324 -3.52038 11.2807 13.20153 16.89791 24.18158 28.90581 -9.407497 -10.60639 -10.15631 6.885282 41 1 1
-2.804819 3.711087 -4.118902 4.734161 -0.5434721 -14.82056 13.43846 2.692199 3.87355 1.508635 10.24037 41 1 1
-38.2107 -23.00463 -36.17962 -15.23601 -35.94216 -30.50865 -45.80309 -4.317822 -2.081086 -2.478667 -19.09561 41 1 1
-43.67939 20.02895 -66.53246 32.55406 27.17434 6.441244 -64.98813 -12.80424 -10.15198 -11.56105 38.67264 41 1 0
16.93111 -1.467141 36.79854 -10.41143 -11.42318 -10.60486 -13.41703 4.078243 0.3772263 1.143225 30.6321 41 1 1
10.02833 6.056356 2.068959 4.531472 4.426144 12.23594 6.954869 -5.536982 -5.895612 -6.405975 0.950289 41 1 1
-6.306433 14.18636 -4.785563 -1.865931 -12.10437 -26.66871 -17.56199 9.131217 9.189487 8.270861 2.840944 41 1 1
-14.98419 -28.00107 -22.08887 -10.46854 -6.336626 -0.4723722 13.11802 -21.76456 -21.05429 -18.84731 -7.51791 41 1 1
-13.92929 9.201256 -7.344559 -10.74865 -12.28086 -10.2703 -27.80833 11.77268 10.45616 9.764167 -13.03757 41 1 1
-24.59873 -1.996147 -23.19713 -11.02608 -18.00731 -24.43768 -26.74879 9.928785 13.21173 12.59175 -13.75341 41 1 1
-27.11416 -18.25086 -23.52414 -22.44057 -27.37925 -20.04808 -11.24206 -13.49708 -13.72316 -13.08569 -8.650948 41 1 1
-6.18355 9.81827 -3.353397 -1.054542 -24.08199 -14.13251 -14.09453 4.984977 6.647643 6.966479 23.09525 41 1 1
7.353295 -2.042981 6.548951 -11.55297 -9.315601 -21.02369 -5.667988 -4.491106 -4.59857 -5.156846 -3.330962 41 1 1
-19.12711 -24.9909 -24.70455 -11.27443 -9.554754 -8.903883 -23.23059 -13.81674 -13.07574 -10.69129 -8.281512 41 1 1
7.411364 12.15336 11.22947 -6.805578 -0.7875011 -14.6619 8.652078 9.063885 9.638777 6.916389 9.310361 41 1 0
-22.62016 -16.08763 -20.7193 -19.36558 -13.17288 -18.50094 -18.78662 -12.26307 -11.60951 -10.72401 2.487464 41 1 1
14.8685 7.058248 10.15586 15.43178 21.47898 19.89421 9.738763 3.24775 2.035654 0.7504696 2.697374 41 1 1
13.51368 16.74784 3.837869 19.45115 26.48365 27.04764 33.13731 13.77033 13.64854 12.68668 -0.8982303 41 1 1
13.44779 9.230062 9.032142 10.12937 9.050173 7.767434 11.53089 1.342854 2.110219 1.975024 0.08140031 41 1 1
-11.11819 -14.46082 -7.639587 -7.804342 -11.96544 5.523287 -17.88743 -16.56312 -16.43089 -16.38079 -13.76159 41 1 1
-5.348678 -0.2617896 -1.546326 -7.656832 -11.04244 -8.593285 -2.037229 5.766287 4.692252 5.331003 15.94192 41 1 1
-3.323816 -7.272869 -13.09875 -2.462931 5.017233 -3.018698 -10.25212 8.434539 7.992519 8.944222 7.360224 41 1 1
-33.78794 -32.11226 -32.11886 -32.17876 -18.96985 -3.223986 -4.750706 -36.2974 -35.51348 -35.34182 -29.59913 41 1 1
-27.0844 -18.34912 -17.02888 -26.41225 -25.07768 -30.76993 -30.1957 -11.23404 -11.47684 -11.1119 -11.66614 41 1 1
-4.866744 -14.4175 -8.518485 2.870654 -1.16306 -5.690911 -15.27102 -5.112327 -4.750904 -4.334464 5.367669 41 1 1
-7.184358 -8.582676 -4.787508 -7.714386 -12.457 -12.15697 -15.34512 3.250317 3.262336 2.813885 -8.935384 41 1 1
-4.404578 -19.52252 -3.716923 -8.734547 -9.619595 5.138506 -11.16429 -24.09822 -24.75425 -26.04017 -15.11077 41 1 1
-35.80112 30.71496 -120.6794 -20.95576 -37.07897 -28.81691 19.16488 -55.43715 -61.14381 -57.26818 -8.561578 41 1 0
-13.69217 -18.56821 71.2961 18.97795 1.060622 3.15056 -83.43289 -0.6097205 2.970276 0.9728076 3.261484 41 1 0
18.05904 11.18252 60.27594 -6.785715 19.29012 10.0743 90.32231 25.9654 28.06146 28.30858 18.24006 41 1 0
6.334944 20.41055 13.47395 10.63911 26.28894 -9.930676 -15.37942 33.68661 33.13118 31.23695 3.179654 41 1 1
1.506419 16.94535 -24.18054 0.9364656 -26.47128 -11.99826 -77.73033 5.809162 7.601682 6.691637 6.9006 41 1 0
-9.881975 -14.2246 -35.82736 -3.123113 -3.530192 3.608017 19.18058 -12.68701 -12.07504 -11.84849 -17.35089 41 1 1
23.47296 20.28365 18.32232 24.61613 19.02428 8.394673 6.422632 13.74263 13.65861 13.9977 2.003747 41 1 1
-7.027624 22.71289 1.080339 -5.551783 -9.999955 -14.27644 -1.553877 19.28307 19.20928 18.35703 22.87688 41 1 1
4.145537 13.32671 15.01645 6.19042 2.922703 6.206773 12.85924 7.195037 6.563944 7.095915 16.03748 41 1 1
1.641543 -28.08741 -24.10894 13.8532 21.90923 19.495 -12.55013 -8.327191 -7.350443 -7.018505 -29.84071 41 1 1
34.02248 44.98836 47.09839 32.09545 13.81812 -5.314454 17.8473 44.11442 43.89907 42.28412 42.14594 41 1 1
8.658347 18.94359 15.29296 -0.04515833 -10.07362 -19.30739 1.213337 26.30186 24.52462 24.76188 20.11023 41 1 1
-0.8768149 -1.699591 -10.8505 0.5726166 -0.04284718 -0.5543445 -13.52022 -4.278417 -5.115453 -5.960617 -11.69792 41 1 1
-9.367215 1.877171 -4.825741 -4.531821 -7.939414 -1.160355 -8.742552 5.555134 8.039594 0.8685911 -1.962182 42 1 1
-15.17903 -2.098949 -10.31337 -35.5618 -13.8493 -26.05106 -12.95595 -7.473439 21.30802 12.61175 3.195444 42 1 1
-20.62782 -19.89435 -25.70969 6.84067 -27.15207 -28.27575 -25.91597 -0.4860778 -8.076149 -1.582438 -8.959137 42 1 1
28.54635 15.83237 18.41583 22.0258 43.06453 14.48606 43.07495 2.501119 14.85393 -9.074861 23.5757 42 1 1
-41.0659 -38.68418 -48.75619 -16.22564 -23.58517 -15.8631 -24.52364 -3.948285 1.935519 10.36001 12.55343 42 1 1
40.24088 19.19853 25.13389 43.67871 32.17677 30.18747 31.66718 15.57146 3.193593 -7.869975 -11.364 42 1 1
26.9711 29.14779 25.18406 25.57244 17.22739 -4.762146 16.59924 43.33647 36.84611 21.08465 21.14942 42 1 1
0.5105421 -14.1675 -7.009817 13.00767 6.057302 8.340032 5.716429 -22.24742 -16.69489 -7.568307 -29.29116 42 1 1
