Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
0.07269087 1.097803 -0.1140215 1.142942 1.469979 0.3601794 1.389732 -0.9735036 -0.6758738 0.002929807 0.7653496 -0.6832101 0.802013 1.206492 0.9794337 1.682428 0.171802 0.7443089 -0.5430515 0.7489601 0.2184781 0.2297719 -0.1275376 0.2516127 -0.4703966 -0.2662535 -0.7628235 -0.6093774 -0.4300913 -1.036556 -0.06734573 -1.376465 -0.7104199 -0.8765935 -0.620785 -1.669589 -0.709378 -1.481294 -0.8194872 -1.187404 1.44557 1.428977 1 -32
0.2464284 1.197372 -0.1322944 1.26333 1.644278 0.2593364 1.620335 -0.4847718 -0.5869858 0.02086089 0.4090513 -0.5945 0.4457081 1.263732 0.8760067 1.865911 0.2029081 0.6899911 -0.484179 0.3003741 0.2626825 0.1768182 -0.08648348 0.1571429 -0.3553506 -0.1796856 -0.7041109 -0.5486587 -0.5019075 -0.9185099 0.01625434 -1.362313 -0.9012602 -0.948872 -0.7822157 -1.550891 -0.897377 -1.501211 -0.948529 -1.451795 1.089342 1.914006 1 -28
-0.3638837 0.9665152 -0.265783 1.062005 1.559139 -0.05217316 1.497624 -0.4575058 -0.5155192 -0.08271361 -0.03039234 -0.4164378 0.01301159 1.341995 0.7607329 2.039193 0.1404964 0.632867 -0.4719534 0.08589468 0.3307873 0.3598184 -0.08335366 0.1598388 -0.5132927 0.01016253 -0.4809817 -0.3657133 -0.3466369 -0.9041366 0.2967878 -1.233953 -0.7234322 -0.77446 -0.6113159 -1.282933 -0.6700733 -1.406348 -0.7631518 -1.307812 1.224985 1.642045 1 -24
-1.048653 0.4543917 -0.3711319 0.5726798 1.3224 -0.5387644 1.136943 -0.7250688 -0.5035558 -0.4699491 -0.3316716 -0.1498838 -0.2692855 1.409677 0.5805072 2.210476 -0.08449683 0.5504136 -0.5117407 -0.1539638 0.4117232 0.6212263 -0.08600145 0.1533006 -0.7193649 -0.008176457 -0.2381832 -0.08025258 -0.1168478 -0.885821 0.4724974 -1.083457 -0.4110146 -0.444061 -0.3332571 -0.9482962 -0.2898024 -1.244728 -0.4606445 -0.9340382 1.636742 1.90919 1 -20
-1.180796 -0.03086107 -0.3119979 0.08633493 1.151962 -1.108374 0.8210947 -0.789281 -0.4939938 -0.8812742 -0.3867341 0.147665 -0.3266603 1.437147 0.3578013 2.307923 -0.2828662 0.4469967 -0.407519 -0.6082062 0.553579 0.7382942 0.0101154 0.04802693 -0.6141808 -0.2825016 -0.1147034 0.2415552 -0.05391416 -0.616956 0.3675919 -0.831943 -0.3107922 -0.1200376 -0.2501444 -0.5290353 -0.1686551 -0.9818936 -0.3519829 -0.7123048 1.78632 2.245316 1 -16
-0.9242357 -0.2196184 -0.2031291 -0.123744 1.096297 -1.485697 0.7133138 -0.7196842 -0.3129123 -1.129383 -0.275016 0.3874119 -0.2605349 1.39125 0.08653779 2.266201 -0.3320298 0.3483672 -0.09513421 -0.8669617 0.6963123 0.6242362 0.1954668 -0.05754262 -0.1955868 -0.3372491 -0.1428523 0.4395274 -0.1867098 -0.1552292 0.2112116 -0.497428 -0.4089613 0.04809863 -0.3540331 -0.1773645 -0.2944392 -0.687137 -0.482031 -0.8539673 1.836537 1.437888 1 -12
-0.9112148 -0.08868948 -0.1829093 -0.01854546 1.069834 -1.383068 0.7781581 -1.004946 0.1692782 -1.380768 -0.003211834 0.4027126 -0.04485435 1.266464 -0.2262814 2.147899 -0.3969801 0.3073349 0.1533964 -0.3646906 0.6757324 0.4121118 0.2990268 0.0180933 0.16474 0.1639133 -0.3272046 0.4056527 -0.3478003 0.1551664 0.2752155 -0.3131663 -0.4876559 0.07213319 -0.4950283 -0.1719574 -0.4452256 -0.5889035 -0.7146841 -1.178246 2.464733 -0.3255402 1 -8
-1.206133 0.1875728 -0.1872308 0.2407271 1.102567 -0.7537954 0.9150565 -1.598814 0.608104 -1.648725 0.289348 0.0141437 0.2172338 1.107256 -0.4506389 2.107458 -0.6096175 0.329751 -0.008589614 0.5524828 0.4644479 0.3071073 0.2481779 0.2251188 0.1763835 0.7177929 -0.6071112 0.2322095 -0.4104967 0.1089343 0.4346652 -0.4731582 -0.4875833 0.08740013 -0.5770668 -0.51283 -0.5396382 -0.7849524 -0.9212263 -1.356914 3.346785 -0.8862317 1 -4
-1.102748 0.4449945 -0.1756307 0.5061389 1.268127 0.1457376 1.047992 -1.960456 0.4783551 -1.658123 0.2512194 -0.555608 0.1893127 0.9589081 -0.5607849 2.161743 -0.8060759 0.3652095 -0.3930397 0.8637213 0.241173 0.3708086 0.2441464 0.3083088 0.03953822 0.7444386 -0.8224926 0.1284821 -0.3896501 -0.08669194 0.4310811 -0.797723 -0.462003 0.1381494 -0.5590842 -0.8884897 -0.5487298 -1.043791 -1.002853 -1.325073 3.439419 0.3719912 1 0
-0.4747246 0.5872011 -0.2553936 0.6919041 1.489883 0.7165963 1.143474 -1.81335 -0.06932053 -1.281615 -0.1257329 -0.5740017 -0.1652015 0.838505 -0.6837814 2.148321 -0.7163977 0.3998603 -0.2780293 0.3182483 0.1899062 0.5023044 0.4952287 0.1950543 0.1661653 0.377853 -0.8631315 0.2435877 -0.3451713 -0.06147753 0.2978735 -0.8129173 -0.3901058 0.1932095 -0.4624358 -0.9722494 -0.4503303 -1.022663 -0.9270403 -1.255539 2.643841 0.3616496 1 4
